Wavelength (nm)	Power (dBm)
1.525E-6	-62.452695
1.525045E-6	-62.462638
1.52509E-6	-63.075938
1.525135E-6	-65.149888
1.52518E-6	-69.037854
1.525225E-6	-72.205478
1.52527E-6	-73.840499
1.525315E-6	-73.77061
1.52536E-6	-73.977229
1.525405E-6	-73.65422
1.52545E-6	-71.980478
1.525495E-6	-66.659486
1.52554E-6	-63.270713
1.525585E-6	-61.723723
1.52563E-6	-61.251704
1.525675E-6	-61.075158
1.52572E-6	-60.927499
1.525765E-6	-60.744301
1.52581E-6	-60.640395
1.525855E-6	-61.03584
1.5259E-6	-62.785191
1.525945E-6	-66.482037
1.52599E-6	-70.623818
1.526035E-6	-73.174939
1.52608E-6	-73.840499
1.526125E-6	-73.789276
1.52617E-6	-73.616106
1.526215E-6	-72.182446
1.52626E-6	-66.499459
1.526305E-6	-62.473371
1.52635E-6	-60.487596
1.526395E-6	-59.863203
1.52644E-6	-59.698052
1.526485E-6	-59.578184
1.52653E-6	-59.50782
1.526575E-6	-59.450041
1.52662E-6	-59.677843
1.526665E-6	-60.973445
1.52671E-6	-64.155557
1.526755E-6	-69.062282
1.5268E-6	-72.433639
1.526845E-6	-73.470771
1.52689E-6	-73.571399
1.526935E-6	-73.477537
1.52698E-6	-72.709162
1.527025E-6	-66.983191
1.52707E-6	-62.111249
1.527115E-6	-59.590023
1.52716E-6	-58.674202
1.527205E-6	-58.452718
1.52725E-6	-58.362425
1.527295E-6	-58.297383
1.52734E-6	-58.256494
1.527385E-6	-58.368386
1.52743E-6	-59.329291
1.527475E-6	-62.005216
1.52752E-6	-66.763355
1.527565E-6	-71.117082
1.52761E-6	-73.329208
1.527655E-6	-73.383766
1.5277E-6	-73.446694
1.527745E-6	-72.986047
1.52779E-6	-68.588639
1.527835E-6	-62.356744
1.52788E-6	-59.076303
1.527925E-6	-57.791078
1.52797E-6	-57.483618
1.528015E-6	-57.396901
1.52806E-6	-57.340036
1.528105E-6	-57.293212
1.52815E-6	-57.349462
1.528195E-6	-58.021683
1.52824E-6	-60.022642
1.528285E-6	-64.404524
1.52833E-6	-69.796387
1.528375E-6	-72.281921
1.52842E-6	-72.643213
1.528465E-6	-71.88492
1.52851E-6	-68.607508
1.528555E-6	-59.718356
1.5286E-6	-43.201181
1.528645E-6	-36.20332
1.52869E-6	-33.309622
1.528735E-6	-32.303273
1.52878E-6	-32.043285
1.528825E-6	-31.920593
1.52887E-6	-31.83825
1.528915E-6	-31.936843
1.52896E-6	-33.360165
1.529005E-6	-37.380238
1.52905E-6	-45.639965
1.529095E-6	-57.18285
1.52914E-6	-63.806979
1.529185E-6	-69.115095
1.52923E-6	-70.837567
1.529275E-6	-69.649707
1.52932E-6	-63.602148
1.529365E-6	-48.810742
1.52941E-6	-37.809397
1.529455E-6	-34.079343
1.5295E-6	-32.535994
1.529545E-6	-32.143143
1.52959E-6	-32.007973
1.529635E-6	-31.921945
1.52968E-6	-31.903056
1.529725E-6	-32.756422
1.52977E-6	-35.715412
1.529815E-6	-42.072582
1.52986E-6	-53.033815
1.529905E-6	-62.718086
1.52995E-6	-67.767637
1.529995E-6	-70.454681
1.53004E-6	-70.317039
1.530085E-6	-65.877075
1.53013E-6	-53.580304
1.530175E-6	-39.665762
1.53022E-6	-34.907975
1.530265E-6	-32.677671
1.53031E-6	-32.070483
1.530355E-6	-31.919917
1.5304E-6	-31.85819
1.530445E-6	-31.793389
1.53049E-6	-32.136746
1.530535E-6	-34.13863
1.53058E-6	-39.136402
1.530625E-6	-48.507809
1.53067E-6	-59.593977
1.530715E-6	-65.606673
1.53076E-6	-69.586073
1.530805E-6	-70.601315
1.53085E-6	-68.138916
1.530895E-6	-59.550685
1.53094E-6	-42.66883
1.530985E-6	-35.939711
1.53103E-6	-33.166827
1.531075E-6	-32.223557
1.53112E-6	-31.995579
1.531165E-6	-31.946351
1.53121E-6	-31.921945
1.531255E-6	-32.062794
1.5313E-6	-33.362049
1.531345E-6	-37.151183
1.53139E-6	-44.859838
1.531435E-6	-56.831912
1.53148E-6	-63.470771
1.531525E-6	-68.833923
1.53157E-6	-70.682879
1.531615E-6	-69.476909
1.53166E-6	-63.627105
1.531705E-6	-48.78112
1.53175E-6	-37.612014
1.531795E-6	-33.806979
1.53184E-6	-32.252641
1.531885E-6	-31.903056
1.53193E-6	-31.842895
1.531975E-6	-31.817741
1.53202E-6	-31.876215
1.532065E-6	-32.556288
1.53211E-6	-35.139948
1.532155E-6	-40.609802
1.5322E-6	-51.393027
1.532245E-6	-61.544059
1.53229E-6	-66.779876
1.532335E-6	-69.931063
1.53238E-6	-70.34187
1.532425E-6	-66.237881
1.53247E-6	-54.964817
1.532515E-6	-40.072698
1.53256E-6	-34.791236
1.532605E-6	-32.551596
1.53265E-6	-31.944312
1.532695E-6	-31.86953
1.53274E-6	-31.878892
1.532785E-6	-31.915189
1.53283E-6	-32.29811
1.532875E-6	-34.059391
1.53292E-6	-38.572978
1.532965E-6	-47.413627
1.53301E-6	-58.814046
1.533055E-6	-64.895891
1.5331E-6	-69.657727
1.533145E-6	-70.790423
1.53319E-6	-68.975663
1.533235E-6	-62.160964
1.53328E-6	-46.7305
1.533325E-6	-36.798537
1.53337E-6	-33.411304
1.533415E-6	-32.107719
1.53346E-6	-31.891628
1.533505E-6	-31.901038
1.53355E-6	-31.985277
1.533595E-6	-32.146702
1.53364E-6	-33.098039
1.533685E-6	-36.247023
1.53373E-6	-42.722961
1.533775E-6	-54.792545
1.53382E-6	-61.989395
1.533865E-6	-67.988761
1.53391E-6	-70.552213
1.533955E-6	-70.152927
1.534E-6	-65.451551
1.534045E-6	-53.217548
1.53409E-6	-39.147094
1.534135E-6	-34.426131
1.53418E-6	-32.340336
1.534225E-6	-31.876215
1.53427E-6	-31.872871
1.534315E-6	-31.949752
1.53436E-6	-32.064191
1.534405E-6	-32.543788
1.53445E-6	-34.636941
1.534495E-6	-39.476909
1.53454E-6	-48.629625
1.534585E-6	-59.653715
1.53463E-6	-65.810362
1.534675E-6	-69.637705
1.53472E-6	-70.868752
1.534765E-6	-68.383326
1.53481E-6	-60.844946
1.534855E-6	-43.603143
1.5349E-6	-36.044989
1.534945E-6	-32.967086
1.53499E-6	-31.968844
1.535035E-6	-31.850203
1.53508E-6	-31.936843
1.535125E-6	-32.054422
1.53517E-6	-32.297373
1.535215E-6	-33.534002
1.53526E-6	-37.088532
1.535305E-6	-44.17255
1.53535E-6	-56.131445
1.535395E-6	-63.170431
1.53544E-6	-68.639139
1.535485E-6	-70.778457
1.53553E-6	-70.058149
1.535575E-6	-65.134278
1.53562E-6	-52.27825
1.535665E-6	-38.948306
1.53571E-6	-34.257372
1.535755E-6	-32.212701
1.5358E-6	-31.821042
1.535845E-6	-31.844887
1.53589E-6	-31.91384
1.535935E-6	-32.051635
1.53598E-6	-32.601113
1.536025E-6	-34.793855
1.53607E-6	-39.75104
1.536115E-6	-50.088182
1.53616E-6	-60.748943
1.536205E-6	-66.328305
1.53625E-6	-70.023952
1.536295E-6	-70.983238
1.53634E-6	-68.317973
1.536385E-6	-60.630843
1.53643E-6	-43.320803
1.536475E-6	-36.001533
1.53652E-6	-33.001623
1.536565E-6	-32.014184
1.53661E-6	-31.920593
1.536655E-6	-31.949071
1.5367E-6	-32.005216
1.536745E-6	-32.20981
1.53679E-6	-33.424661
1.536835E-6	-37.018021
1.53688E-6	-44.32268
1.536925E-6	-56.472388
1.53697E-6	-63.207539
1.537015E-6	-68.709549
1.53706E-6	-70.894823
1.537105E-6	-70.119764
1.53715E-6	-65.182708
1.537195E-6	-52.61378
1.53724E-6	-39.069287
1.537285E-6	-34.387793
1.53733E-6	-32.404077
1.537375E-6	-31.970211
1.53742E-6	-31.946351
1.537465E-6	-31.960652
1.53751E-6	-32.016256
1.537555E-6	-32.493374
1.5376E-6	-34.666093
1.537645E-6	-39.562449
1.53769E-6	-49.75925
1.537735E-6	-60.411495
1.53778E-6	-66.237881
1.537825E-6	-69.884296
1.53787E-6	-70.949601
1.537915E-6	-68.709549
1.53796E-6	-61.654521
1.538005E-6	-44.367563
1.53805E-6	-36.413039
1.538095E-6	-33.154239
1.53814E-6	-32.019021
1.538185E-6	-31.844887
1.53823E-6	-31.816421
1.538275E-6	-31.7993
1.53832E-6	-31.93142
1.538365E-6	-32.982594
1.53841E-6	-36.378947
1.538455E-6	-43.31987
1.5385E-6	-55.545515
1.538545E-6	-62.4344
1.53859E-6	-68.285661
1.538635E-6	-70.766005
1.53868E-6	-70.512937
1.538725E-6	-66.051982
1.53877E-6	-54.136378
1.538815E-6	-40.028758
1.53886E-6	-34.895891
1.538905E-6	-32.658405
1.53895E-6	-32.108425
1.538995E-6	-32.023171
1.53904E-6	-31.980478
1.539085E-6	-31.951113
1.53913E-6	-32.300322
1.539175E-6	-34.238891
1.53922E-6	-39.208188
1.539265E-6	-48.461851
1.53931E-6	-59.653715
1.539355E-6	-65.715412
1.5394E-6	-69.488475
1.539445E-6	-70.882034
1.53949E-6	-69.086848
1.539535E-6	-62.21487
1.53958E-6	-46.8867
1.539625E-6	-36.918626
1.53967E-6	-33.533023
1.539715E-6	-32.21704
1.53976E-6	-31.972947
1.539805E-6	-31.919241
1.53985E-6	-31.862856
1.539895E-6	-31.891628
1.53994E-6	-32.777775
1.539985E-6	-35.802094
1.54003E-6	-42.524328
1.540075E-6	-54.527177
1.54012E-6	-61.859523
1.540165E-6	-67.734001
1.54021E-6	-70.542361
1.540255E-6	-70.646439
1.5403E-6	-66.781945
1.540345E-6	-55.865326
1.54039E-6	-40.834934
1.540435E-6	-35.294425
1.54048E-6	-32.763802
1.540525E-6	-32.065589
1.54057E-6	-31.894987
1.540615E-6	-31.832286
1.54066E-6	-31.815102
1.540705E-6	-32.067686
1.54075E-6	-33.701828
1.540795E-6	-38.099486
1.54084E-6	-46.617428
1.540885E-6	-58.247782
1.54093E-6	-64.541982
1.540975E-6	-69.500071
1.54102E-6	-70.960965
1.541065E-6	-69.714287
1.54111E-6	-64.199879
1.541155E-6	-49.50782
1.5412E-6	-38.029953
1.541245E-6	-34.092696
1.54129E-6	-32.438205
1.541335E-6	-32.030096
1.54138E-6	-31.930742
1.541425E-6	-31.888944
1.54147E-6	-31.919241
1.541515E-6	-32.553159
1.54156E-6	-35.187007
1.541605E-6	-40.738634
1.54165E-6	-51.377493
1.541695E-6	-61.435732
1.54174E-6	-67.119745
1.541785E-6	-70.049355
1.54183E-6	-70.853396
1.541875E-6	-67.597004
