Wavelength (nm)	Power (dBm)
1.525E-6	-61.942274
1.525045E-6	-61.982534
1.52509E-6	-62.701875
1.525135E-6	-64.93901
1.52518E-6	-68.840568
1.525225E-6	-72.312879
1.52527E-6	-73.849974
1.525315E-6	-73.878522
1.52536E-6	-73.802807
1.525405E-6	-73.715089
1.52545E-6	-71.403814
1.525495E-6	-65.931193
1.52554E-6	-62.564118
1.525585E-6	-61.142431
1.52563E-6	-60.720653
1.525675E-6	-60.55616
1.52572E-6	-60.39339
1.525765E-6	-60.199057
1.52581E-6	-60.121104
1.525855E-6	-60.611302
1.5259E-6	-62.515794
1.525945E-6	-66.360122
1.52599E-6	-70.652491
1.526035E-6	-73.29105
1.52608E-6	-73.842603
1.526125E-6	-73.888079
1.52617E-6	-73.89127
1.526215E-6	-71.868195
1.52626E-6	-65.733261
1.526305E-6	-61.723077
1.52635E-6	-59.863203
1.526395E-6	-59.318141
1.52644E-6	-59.143527
1.526485E-6	-59.034376
1.52653E-6	-58.975663
1.526575E-6	-58.91435
1.52662E-6	-59.19013
1.526665E-6	-60.628333
1.52671E-6	-63.965308
1.526755E-6	-69.175737
1.5268E-6	-72.428318
1.526845E-6	-73.67644
1.52689E-6	-73.558569
1.526935E-6	-73.682519
1.52698E-6	-72.315839
1.527025E-6	-66.129663
1.52707E-6	-61.305336
1.527115E-6	-58.931295
1.52716E-6	-58.10229
1.527205E-6	-57.891466
1.52725E-6	-57.785858
1.527295E-6	-57.74174
1.52734E-6	-57.698066
1.527385E-6	-57.825161
1.52743E-6	-58.975663
1.527475E-6	-61.711468
1.52752E-6	-66.761294
1.527565E-6	-71.04467
1.52761E-6	-73.162327
1.527655E-6	-73.474636
1.5277E-6	-73.480439
1.527745E-6	-72.72947
1.52779E-6	-67.176045
1.527835E-6	-61.354296
1.52788E-6	-58.33866
1.527925E-6	-57.189666
1.52797E-6	-56.918626
1.528015E-6	-56.823545
1.52806E-6	-56.786087
1.528105E-6	-56.73869
1.52815E-6	-56.808939
1.528195E-6	-57.527635
1.52824E-6	-59.871628
1.528285E-6	-64.187332
1.52833E-6	-69.833845
1.528375E-6	-72.763802
1.52842E-6	-73.321736
1.528465E-6	-73.295686
1.52851E-6	-73.207539
1.528555E-6	-69.284862
1.5286E-6	-62.085199
1.528645E-6	-58.198741
1.52869E-6	-56.518899
1.528735E-6	-56.120765
1.52878E-6	-56.018863
1.528825E-6	-55.980827
1.52887E-6	-55.929492
1.528915E-6	-55.934598
1.52896E-6	-56.371407
1.529005E-6	-58.178708
1.52905E-6	-61.870198
1.529095E-6	-67.567139
1.52914E-6	-71.671081
1.529185E-6	-73.077702
1.52923E-6	-73.180355
1.529275E-6	-72.961929
1.52932E-6	-70.977251
1.529365E-6	-63.489159
1.52941E-6	-58.601209
1.529455E-6	-56.245193
1.5295E-6	-55.570501
1.529545E-6	-55.400047
1.52959E-6	-55.322439
1.529635E-6	-55.295895
1.52968E-6	-55.297366
1.529725E-6	-55.499049
1.52977E-6	-56.779876
1.529815E-6	-59.746941
1.52986E-6	-65.076587
1.529905E-6	-70.15968
1.52995E-6	-72.892904
1.529995E-6	-73.082998
1.53004E-6	-72.835793
1.530085E-6	-72.31806
1.53013E-6	-65.512937
1.530175E-6	-59.519468
1.53022E-6	-56.35449
1.530265E-6	-55.276825
1.53031E-6	-55.003129
1.530355E-6	-54.953932
1.5304E-6	-54.92279
1.530445E-6	-54.913356
1.53049E-6	-54.990778
1.530535E-6	-55.782316
1.53058E-6	-58.195874
1.530625E-6	-62.584545
1.53067E-6	-68.814046
1.530715E-6	-72.079587
1.53076E-6	-72.80503
1.530805E-6	-72.652002
1.53085E-6	-72.683307
1.530895E-6	-68.629625
1.53094E-6	-60.972902
1.530985E-6	-56.78816
1.53103E-6	-55.221555
1.531075E-6	-54.797786
1.53112E-6	-54.727569
1.531165E-6	-54.708264
1.53121E-6	-54.649592
1.531255E-6	-54.694161
1.5313E-6	-55.139948
1.531345E-6	-56.90157
1.53139E-6	-60.495378
1.531435E-6	-66.528652
1.53148E-6	-71.117082
1.531525E-6	-72.650402
1.53157E-6	-72.728656
1.531615E-6	-72.764622
1.53166E-6	-70.921589
1.531705E-6	-63.034689
1.53175E-6	-57.851562
1.531795E-6	-55.581478
1.53184E-6	-54.861168
1.531885E-6	-54.771647
1.53193E-6	-54.766438
1.531975E-6	-54.752146
1.53202E-6	-54.732731
1.532065E-6	-54.90663
1.53211E-6	-56.032777
1.532155E-6	-59.003194
1.5322E-6	-63.952341
1.532245E-6	-69.333014
1.53229E-6	-72.493374
1.532335E-6	-72.992963
1.53238E-6	-72.66562
1.532425E-6	-72.310661
1.53247E-6	-66.127882
1.532515E-6	-59.918258
1.53256E-6	-56.392173
1.532605E-6	-55.149888
1.53265E-6	-54.867824
1.532695E-6	-54.797786
1.53274E-6	-54.851867
1.532785E-6	-54.820128
1.53283E-6	-54.92414
1.532875E-6	-55.612995
1.53292E-6	-57.801536
1.532965E-6	-61.907097
1.53301E-6	-68.06041
1.533055E-6	-71.689625
1.5331E-6	-72.496459
1.533145E-6	-72.806687
1.53319E-6	-72.656803
1.533235E-6	-70.006519
1.53328E-6	-62.525882
1.533325E-6	-58.10229
1.53337E-6	-55.943122
1.533415E-6	-55.398542
1.53346E-6	-55.320961
1.533505E-6	-55.398542
1.53355E-6	-55.415132
1.533595E-6	-55.517576
1.53364E-6	-55.887171
1.533685E-6	-57.251497
1.53373E-6	-60.290491
1.533775E-6	-65.678327
1.53382E-6	-70.567529
1.533865E-6	-72.899673
1.53391E-6	-72.892059
1.533955E-6	-72.762981
1.534E-6	-72.1846
1.534045E-6	-65.998075
1.53409E-6	-60.391964
1.534135E-6	-57.368375
1.53418E-6	-56.36388
1.534225E-6	-56.187044
1.53427E-6	-56.196078
1.534315E-6	-56.221476
1.53436E-6	-56.267201
1.534405E-6	-56.394066
1.53445E-6	-57.171514
1.534495E-6	-59.442395
1.53454E-6	-63.794476
1.534585E-6	-69.457701
1.53463E-6	-72.446588
1.534675E-6	-73.021606
1.53472E-6	-72.793446
1.534765E-6	-72.713216
1.53481E-6	-70.286314
1.534855E-6	-63.148855
1.5349E-6	-59.197344
1.534945E-6	-57.396901
1.53499E-6	-56.981023
1.535035E-6	-56.952941
1.53508E-6	-56.970201
1.535125E-6	-57.046529
1.53517E-6	-57.088532
1.535215E-6	-57.46662
1.53526E-6	-58.955129
1.535305E-6	-62.158108
1.53535E-6	-67.382615
1.535395E-6	-70.926962
1.53544E-6	-71.835598
1.535485E-6	-70.901766
1.53553E-6	-66.994045
1.535575E-6	-60.629337
1.53562E-6	-46.42637
1.535665E-6	-34.23083
1.53571E-6	-29.273825
1.535755E-6	-27.351822
1.5358E-6	-27.050931
1.535845E-6	-27.088532
1.53589E-6	-27.18285
1.535935E-6	-27.316561
1.53598E-6	-27.980569
1.536025E-6	-30.351749
1.53607E-6	-36.259853
1.536115E-6	-46.472388
1.53616E-6	-57.207895
1.536205E-6	-63.172234
1.53625E-6	-68.268137
1.536295E-6	-70.678815
1.53634E-6	-71.621591
1.536385E-6	-70.028321
1.53643E-6	-64.223933
1.536475E-6	-60.386738
1.53652E-6	-58.761484
1.536565E-6	-58.335699
1.53661E-6	-58.309136
1.536655E-6	-58.341624
1.5367E-6	-58.344589
1.536745E-6	-58.38632
1.53679E-6	-58.716007
1.536835E-6	-60.105947
1.53688E-6	-63.345128
1.536925E-6	-68.262312
1.53697E-6	-71.390036
1.537015E-6	-71.809169
1.53706E-6	-71.002889
1.537105E-6	-67.018021
1.53715E-6	-60.692547
1.537195E-6	-46.79646
1.53724E-6	-34.300412
1.537285E-6	-29.434763
1.53733E-6	-27.512913
1.537375E-6	-27.14893
1.53742E-6	-27.144427
1.537465E-6	-27.173779
1.53751E-6	-27.23998
1.537555E-6	-27.827793
1.5376E-6	-30.246601
1.537645E-6	-36.048484
1.53769E-6	-46.053732
1.537735E-6	-56.933606
1.53778E-6	-62.920043
1.537825E-6	-68.198741
1.53787E-6	-70.605307
1.537915E-6	-71.720495
1.53796E-6	-70.462886
1.538005E-6	-64.94172
1.53805E-6	-61.084625
1.538095E-6	-59.389247
1.53814E-6	-58.90759
1.538185E-6	-58.827287
1.53823E-6	-58.850556
1.538275E-6	-58.837244
1.53832E-6	-58.847224
1.538365E-6	-59.115095
1.53841E-6	-60.40148
1.538455E-6	-63.590219
1.5385E-6	-68.31208
1.538545E-6	-71.263888
1.53859E-6	-71.981848
1.538635E-6	-71.144126
1.53868E-6	-68.110715
1.538725E-6	-61.64246
1.53877E-6	-48.332739
1.538815E-6	-35.22011
1.53886E-6	-29.854795
1.538905E-6	-27.731424
1.53895E-6	-27.263044
1.538995E-6	-27.171514
1.53904E-6	-27.137681
1.539085E-6	-27.126462
1.53913E-6	-27.587026
1.539175E-6	-29.767475
1.53922E-6	-35.169836
1.539265E-6	-44.89321
1.53931E-6	-56.06074
1.539355E-6	-62.150263
1.5394E-6	-67.675121
1.539445E-6	-70.339991
1.53949E-6	-71.582652
1.539535E-6	-70.78886
1.53958E-6	-65.184141
1.539625E-6	-61.183871
1.53967E-6	-59.292235
1.539715E-6	-58.722475
1.53976E-6	-58.629625
1.539805E-6	-58.607508
1.53985E-6	-58.59492
1.539895E-6	-58.582368
1.53994E-6	-58.807441
1.539985E-6	-59.952488
1.54003E-6	-62.929411
1.540075E-6	-67.612014
1.54012E-6	-71.014942
1.540165E-6	-71.790764
1.54021E-6	-71.307683
1.540255E-6	-68.787685
1.5403E-6	-62.518895
1.540345E-6	-50.414361
1.54039E-6	-35.743028
1.540435E-6	-30.328734
1.54048E-6	-27.899492
1.540525E-6	-27.253804
1.54057E-6	-27.117508
1.540615E-6	-27.055338
1.54066E-6	-27.039933
1.540705E-6	-27.392133
1.54075E-6	-29.310724
1.540795E-6	-33.995717
1.54084E-6	-43.190303
1.540885E-6	-54.723701
1.54093E-6	-62.140299
1.540975E-6	-67.066374
1.54102E-6	-69.884296
1.541065E-6	-71.370938
1.54111E-6	-71.032534
1.541155E-6	-65.463759
1.5412E-6	-61.074602
1.541245E-6	-58.948306
1.54129E-6	-58.204482
1.541335E-6	-58.032713
1.54138E-6	-57.980569
1.541425E-6	-57.969671
1.54147E-6	-57.977842
1.541515E-6	-58.136088
1.54156E-6	-59.122186
1.541605E-6	-61.644362
1.54165E-6	-66.154674
1.541695E-6	-70.15923
1.54174E-6	-71.636759
1.541785E-6	-71.331222
1.54183E-6	-69.400581
1.541875E-6	-63.701828
