Wavelength (nm)	Power (dBm)
1.525E-6	-68.833923
1.525045E-6	-68.85389
1.52509E-6	-69.558524
1.525135E-6	-71.649439
1.52518E-6	-75.734887
1.525225E-6	-80.31097
1.52527E-6	-82.337359
1.525315E-6	-83.952341
1.52536E-6	-84.898573
1.525405E-6	-85.905741
1.52545E-6	-81.006173
1.525495E-6	-73.662287
1.52554E-6	-69.742846
1.525585E-6	-68.153086
1.52563E-6	-67.614521
1.525675E-6	-67.437635
1.52572E-6	-67.221617
1.525765E-6	-67.086311
1.52581E-6	-66.916491
1.525855E-6	-67.498241
1.5259E-6	-69.442395
1.525945E-6	-72.97828
1.52599E-6	-79.041335
1.526035E-6	-82.612194
1.52608E-6	-83.474636
1.526125E-6	-84.364003
1.52617E-6	-84.408118
1.526215E-6	-81.47642
1.52626E-6	-73.186683
1.526305E-6	-68.890738
1.52635E-6	-66.679657
1.526395E-6	-66.11366
1.52644E-6	-65.987718
1.526485E-6	-65.868679
1.52653E-6	-65.846927
1.526575E-6	-65.810362
1.52662E-6	-66.041496
1.526665E-6	-67.500682
1.52671E-6	-70.505124
1.526755E-6	-75.749551
1.5268E-6	-80.995782
1.526845E-6	-83.585259
1.52689E-6	-83.233978
1.526935E-6	-83.711004
1.52698E-6	-82.192508
1.527025E-6	-74.139756
1.52707E-6	-68.639139
1.527115E-6	-65.836924
1.52716E-6	-65.061239
1.527205E-6	-64.835969
1.52725E-6	-64.710833
1.527295E-6	-64.625587
1.52734E-6	-64.647059
1.527385E-6	-64.758636
1.52743E-6	-65.831931
1.527475E-6	-68.820662
1.52752E-6	-73.328273
1.527565E-6	-79.590023
1.52761E-6	-81.935487
1.527655E-6	-83.405592
1.5277E-6	-83.042557
1.527745E-6	-83.222106
1.52779E-6	-75.446982
1.527835E-6	-68.965384
1.52788E-6	-65.358086
1.527925E-6	-64.187332
1.52797E-6	-63.893398
1.528015E-6	-63.824755
1.52806E-6	-63.783045
1.528105E-6	-63.749964
1.52815E-6	-63.790316
1.528195E-6	-64.48672
1.52824E-6	-66.697892
1.528285E-6	-70.718603
1.52833E-6	-76.836102
1.528375E-6	-81.815761
1.52842E-6	-83.749964
1.528465E-6	-84.829361
1.52851E-6	-83.653212
1.528555E-6	-78.683813
1.5286E-6	-69.833845
1.528645E-6	-65.291487
1.52869E-6	-63.653212
1.528735E-6	-63.216638
1.52878E-6	-63.170431
1.528825E-6	-63.088301
1.52887E-6	-63.05044
1.528915E-6	-62.951634
1.52896E-6	-63.426573
1.529005E-6	-65.162701
1.52905E-6	-68.944898
1.529095E-6	-74.385408
1.52914E-6	-79.804683
1.529185E-6	-82.695407
1.52923E-6	-82.375465
1.529275E-6	-82.473371
1.52932E-6	-80.835461
1.529365E-6	-71.45269
1.52941E-6	-65.775743
1.529455E-6	-63.509574
1.5295E-6	-62.781894
1.529545E-6	-62.603486
1.52959E-6	-62.550815
1.529635E-6	-62.541448
1.52968E-6	-62.507276
1.529725E-6	-62.668027
1.52977E-6	-63.838397
1.529815E-6	-66.933606
1.52986E-6	-71.796015
1.529905E-6	-78.703101
1.52995E-6	-82.219211
1.529995E-6	-83.976144
1.53004E-6	-83.296614
1.530085E-6	-83.217548
1.53013E-6	-73.843655
1.530175E-6	-66.7305
1.53022E-6	-63.663296
1.530265E-6	-62.515794
1.53031E-6	-62.27385
1.530355E-6	-62.225007
1.5304E-6	-62.209088
1.530445E-6	-62.145278
1.53049E-6	-62.248266
1.530535E-6	-62.973972
1.53058E-6	-65.272436
1.530625E-6	-69.854795
1.53067E-6	-76.127882
1.530715E-6	-80.778976
1.53076E-6	-83.622102
1.530805E-6	-83.590219
1.53085E-6	-82.044676
1.530895E-6	-76.675615
1.53094E-6	-68.814046
1.530985E-6	-64.244658
1.53103E-6	-62.553159
1.531075E-6	-62.087305
1.53112E-6	-62.032176
1.531165E-6	-61.990081
1.53121E-6	-61.990768
1.531255E-6	-61.982534
1.5313E-6	-62.388242
1.531345E-6	-64.051656
1.53139E-6	-67.94525
1.531435E-6	-73.347005
1.53148E-6	-79.796387
1.531525E-6	-82.718898
1.53157E-6	-82.227182
1.531615E-6	-83.727366
1.53166E-6	-80.792507
1.531705E-6	-71.182731
1.53175E-6	-65.373026
1.531795E-6	-63.016384
1.53184E-6	-62.178141
1.531885E-6	-62.03495
1.53193E-6	-62.040505
1.531975E-6	-62.047458
1.53202E-6	-62.019712
1.532065E-6	-62.188912
1.53211E-6	-63.244049
1.532155E-6	-66.165437
1.5322E-6	-70.786257
1.532245E-6	-77.384992
1.53229E-6	-80.970729
1.532335E-6	-82.777775
1.53238E-6	-83.711004
1.532425E-6	-82.176707
1.53247E-6	-74.466025
1.532515E-6	-67.23998
1.53256E-6	-63.80385
1.532605E-6	-62.491832
1.53265E-6	-62.188912
1.532695E-6	-62.110543
1.53274E-6	-62.108425
1.532785E-6	-62.153114
1.53283E-6	-62.2062
1.532875E-6	-62.834958
1.53292E-6	-64.838614
1.532965E-6	-69.329291
1.53301E-6	-75.05011
1.533055E-6	-80.157428
1.5331E-6	-82.855026
1.533145E-6	-83.514448
1.53319E-6	-83.906191
1.533235E-6	-79.956786
1.53328E-6	-70.311903
1.533325E-6	-65.335773
1.53337E-6	-63.247717
1.533415E-6	-62.648005
1.53346E-6	-62.564902
1.533505E-6	-62.594794
1.53355E-6	-62.644011
1.533595E-6	-62.748237
1.53364E-6	-63.019865
1.533685E-6	-64.340342
1.53373E-6	-67.515363
1.533775E-6	-72.177424
1.53382E-6	-78.563608
1.533865E-6	-82.432118
1.53391E-6	-82.878556
1.533955E-6	-83.759243
1.534E-6	-82.004527
1.534045E-6	-74.581712
1.53409E-6	-67.535014
1.534135E-6	-64.568014
1.53418E-6	-63.477537
1.534225E-6	-63.2615
1.53427E-6	-63.236723
1.534315E-6	-63.328273
1.53436E-6	-63.317073
1.534405E-6	-63.479472
1.53445E-6	-64.17255
1.534495E-6	-66.437829
1.53454E-6	-70.198148
1.534585E-6	-76.294869
1.53463E-6	-81.101942
1.534675E-6	-83.43327
1.53472E-6	-83.313346
1.534765E-6	-84.717262
1.53481E-6	-80.175478
1.534855E-6	-70.793029
1.5349E-6	-66.205132
1.534945E-6	-64.423725
1.53499E-6	-64.026339
1.535035E-6	-63.941565
1.53508E-6	-63.978314
1.535125E-6	-64.026339
1.53517E-6	-64.073792
1.535215E-6	-64.387793
1.53526E-6	-65.900669
1.535305E-6	-69.28118
1.53535E-6	-74.393761
1.535395E-6	-80.023515
1.53544E-6	-82.819968
1.535485E-6	-82.464169
1.53553E-6	-84.524714
1.535575E-6	-83.626103
1.53562E-6	-74.867824
1.535665E-6	-68.934691
1.53571E-6	-65.788899
1.535755E-6	-64.796475
1.5358E-6	-64.633153
1.535845E-6	-64.626847
1.53589E-6	-64.667365
1.535935E-6	-64.687766
1.53598E-6	-64.839938
1.536025E-6	-65.622494
1.53607E-6	-67.975117
1.536115E-6	-72.080288
1.53616E-6	-78.458805
1.536205E-6	-82.307704
1.53625E-6	-84.226231
1.536295E-6	-82.902214
1.53634E-6	-84.225082
1.536385E-6	-80.190881
1.53643E-6	-72.032869
1.536475E-6	-67.358908
1.53652E-6	-65.675117
1.536565E-6	-65.26659
1.53661E-6	-65.202808
1.536655E-6	-65.210009
1.5367E-6	-65.233133
1.536745E-6	-65.243288
1.53679E-6	-65.586191
1.536835E-6	-67.046529
1.53688E-6	-69.982663
1.536925E-6	-75.380515
1.53697E-6	-80.22185
1.537015E-6	-82.066986
1.53706E-6	-83.531064
1.537105E-6	-84.337983
1.53715E-6	-82.386737
1.537195E-6	-75.431787
1.53724E-6	-69.771594
1.537285E-6	-66.732546
1.53733E-6	-65.764265
1.537375E-6	-65.547072
1.53742E-6	-65.581478
1.537465E-6	-65.583049
1.53751E-6	-65.565805
1.537555E-6	-65.62091
1.5376E-6	-66.311555
1.537645E-6	-68.582368
1.53769E-6	-72.600323
1.537735E-6	-78.683813
1.53778E-6	-82.334384
1.537825E-6	-83.321736
1.53787E-6	-83.023348
1.537915E-6	-84.424928
1.53796E-6	-81.674911
1.538005E-6	-72.891214
1.53805E-6	-68.344589
1.538095E-6	-66.230582
1.53814E-6	-65.808707
1.538185E-6	-65.68154
1.53823E-6	-65.702477
1.538275E-6	-65.686362
1.53832E-6	-65.723516
1.538365E-6	-65.944829
1.53841E-6	-67.302536
1.538455E-6	-70.082867
1.5385E-6	-75.480601
1.538545E-6	-80.123784
1.53859E-6	-83.07682
1.538635E-6	-83.304042
1.53868E-6	-82.812493
1.538725E-6	-84.360445
1.53877E-6	-76.036263
1.538815E-6	-70.341401
1.53886E-6	-66.959405
1.538905E-6	-65.938006
1.53895E-6	-65.689581
1.538995E-6	-65.657505
1.53904E-6	-65.651119
1.539085E-6	-65.639965
1.53913E-6	-65.660702
1.539175E-6	-66.29117
1.53922E-6	-68.431481
1.539265E-6	-72.153827
1.53931E-6	-78.035475
1.539355E-6	-81.360232
1.5394E-6	-83.876401
1.539445E-6	-83.709984
1.53949E-6	-82.644011
1.539535E-6	-80.808173
1.53958E-6	-73.1078
1.539625E-6	-68.38632
1.53967E-6	-66.185239
1.539715E-6	-65.57677
1.53976E-6	-65.433304
1.539805E-6	-65.488278
1.53985E-6	-65.421181
1.539895E-6	-65.401554
1.53994E-6	-65.691191
1.539985E-6	-66.916491
1.54003E-6	-69.457701
1.540075E-6	-74.735315
1.54012E-6	-79.511699
1.540165E-6	-82.662412
1.54021E-6	-83.511523
1.540255E-6	-83.680492
1.5403E-6	-83.48722
1.540345E-6	-78.288588
1.54039E-6	-70.428718
1.540435E-6	-66.74895
1.54048E-6	-65.586191
1.540525E-6	-65.318004
1.54057E-6	-65.214335
1.540615E-6	-65.208568
1.54066E-6	-65.175552
1.540705E-6	-65.215778
1.54075E-6	-65.723516
1.540795E-6	-67.728849
