Wavelength (nm)	Power (dBm)
1.525E-6	-49.808837
1.525045E-6	-49.677843
1.52509E-6	-49.854795
1.525135E-6	-50.623317
1.52518E-6	-51.551502
1.525225E-6	-51.955879
1.52527E-6	-51.952474
1.525315E-6	-51.88157
1.52536E-6	-51.793389
1.525405E-6	-51.697322
1.52545E-6	-51.37332
1.525495E-6	-50.188612
1.52554E-6	-48.709549
1.525585E-6	-47.767637
1.52563E-6	-47.373117
1.525675E-6	-47.171514
1.52572E-6	-46.940041
1.525765E-6	-46.726411
1.52581E-6	-46.53647
1.525855E-6	-46.732546
1.5259E-6	-47.731424
1.525945E-6	-49.314431
1.52599E-6	-50.356932
1.526035E-6	-50.579423
1.52608E-6	-50.539409
1.526125E-6	-50.474982
1.52617E-6	-50.397195
1.526215E-6	-50.098388
1.52626E-6	-48.658229
1.526305E-6	-46.583677
1.52635E-6	-45.113083
1.526395E-6	-44.677554
1.52644E-6	-44.462383
1.526485E-6	-44.288737
1.52653E-6	-44.121768
1.526575E-6	-44.020855
1.52662E-6	-44.187332
1.526665E-6	-45.254924
1.52671E-6	-47.263044
1.526755E-6	-48.972234
1.5268E-6	-49.446217
1.526845E-6	-49.430951
1.52689E-6	-49.377942
1.526935E-6	-49.329291
1.52698E-6	-49.027427
1.527025E-6	-47.288557
1.52707E-6	-44.643262
1.527115E-6	-42.999023
1.52716E-6	-42.373214
1.527205E-6	-42.143143
1.52725E-6	-42.013494
1.527295E-6	-41.909119
1.52734E-6	-41.828976
1.527385E-6	-41.878892
1.52743E-6	-42.765443
1.527475E-6	-44.93901
1.52752E-6	-47.476325
1.527565E-6	-48.513973
1.52761E-6	-48.648673
1.527655E-6	-48.626459
1.5277E-6	-48.566729
1.527745E-6	-48.449678
1.52779E-6	-46.994045
1.527835E-6	-43.928668
1.52788E-6	-41.742494
1.527925E-6	-40.789902
1.52797E-6	-40.533513
1.528015E-6	-40.498787
1.52806E-6	-40.42728
1.528105E-6	-40.324052
1.52815E-6	-40.352691
1.528195E-6	-40.992506
1.52824E-6	-42.961929
1.528285E-6	-45.932895
1.52833E-6	-47.822529
1.528375E-6	-48.253588
1.52842E-6	-48.247782
1.528465E-6	-48.236193
1.52851E-6	-48.178708
1.528555E-6	-47.207895
1.5286E-6	-44.099388
1.528645E-6	-41.308857
1.52869E-6	-40.078885
1.528735E-6	-39.742846
1.52878E-6	-39.669786
1.528825E-6	-39.601894
1.52887E-6	-39.578184
1.528915E-6	-39.601894
1.52896E-6	-39.986991
1.529005E-6	-41.52304
1.52905E-6	-44.538276
1.529095E-6	-47.233085
1.52914E-6	-48.08549
1.529185E-6	-48.155925
1.52923E-6	-48.024438
1.529275E-6	-47.356545
1.52932E-6	-44.237739
1.529365E-6	-31.766562
1.52941E-6	-21.987335
1.529455E-6	-17.833064
1.5295E-6	-16.232406
1.529545E-6	-15.823623
1.52959E-6	-15.746288
1.529635E-6	-15.663902
1.52968E-6	-15.676722
1.529725E-6	-16.505282
1.52977E-6	-19.434763
1.529815E-6	-25.887171
1.52986E-6	-36.192462
1.529905E-6	-44.014283
1.52995E-6	-47.10634
1.529995E-6	-47.956087
1.53004E-6	-48.153086
1.530085E-6	-48.127614
1.53013E-6	-46.542343
1.530175E-6	-43.03731
1.53022E-6	-40.577438
1.530265E-6	-39.538952
1.53031E-6	-39.277501
1.530355E-6	-39.266483
1.5304E-6	-39.237237
1.530445E-6	-39.222688
1.53049E-6	-39.288547
1.530535E-6	-39.909743
1.53058E-6	-41.76591
1.530625E-6	-45.019653
1.53067E-6	-47.579558
1.530715E-6	-48.239087
1.53076E-6	-48.256494
1.530805E-6	-48.093882
1.53085E-6	-47.144427
1.530895E-6	-42.358986
1.53094E-6	-27.619539
1.530985E-6	-20.46192
1.53103E-6	-17.384992
1.531075E-6	-16.38839
1.53112E-6	-16.183435
1.531165E-6	-16.19427
1.53121E-6	-16.145725
1.531255E-6	-16.304131
1.5313E-6	-17.594508
1.531345E-6	-21.199872
1.53139E-6	-29.277501
1.531435E-6	-39.215432
1.53148E-6	-45.52842
1.531525E-6	-47.634627
1.53157E-6	-48.155925
1.531615E-6	-48.282735
1.53166E-6	-48.024438
1.531705E-6	-45.614577
1.53175E-6	-42.12823
1.531795E-6	-40.061671
1.53184E-6	-39.366666
1.531885E-6	-39.248181
1.53193E-6	-39.266483
1.531975E-6	-39.292235
1.53202E-6	-39.240882
1.532065E-6	-39.370422
1.53211E-6	-40.240171
1.532155E-6	-42.51192
1.5322E-6	-45.927791
1.532245E-6	-47.92635
1.53229E-6	-48.326827
1.532335E-6	-48.317973
1.53238E-6	-48.04931
1.532425E-6	-46.693833
1.53247E-6	-39.233596
1.532515E-6	-25.113083
1.53256E-6	-19.292235
1.532605E-6	-16.895191
1.53265E-6	-16.281935
1.532695E-6	-16.20332
1.53274E-6	-16.216021
1.532785E-6	-16.274562
1.53283E-6	-16.611453
1.532875E-6	-18.368386
1.53292E-6	-22.874345
1.532965E-6	-31.796672
1.53301E-6	-41.17988
1.533055E-6	-46.254349
1.5331E-6	-47.9129
1.533145E-6	-48.285661
1.53319E-6	-48.350526
1.533235E-6	-47.915586
1.53328E-6	-45.218666
1.533325E-6	-42.092224
1.53337E-6	-40.30258
1.533415E-6	-39.763361
1.53346E-6	-39.710223
1.533505E-6	-39.755143
1.53355E-6	-39.808837
1.533595E-6	-39.888526
1.53364E-6	-40.137659
1.533685E-6	-41.203881
1.53373E-6	-43.593198
1.533775E-6	-46.699923
1.53382E-6	-48.207355
1.533865E-6	-48.45576
1.53391E-6	-48.41336
1.533955E-6	-48.068754
1.534E-6	-46.397854
1.534045E-6	-36.974526
1.53409E-6	-24.22853
1.534135E-6	-18.810742
1.53418E-6	-16.629403
1.534225E-6	-16.178028
1.53427E-6	-16.156466
1.534315E-6	-16.22876
1.53436E-6	-16.348866
1.534405E-6	-16.78816
1.53445E-6	-18.745187
1.534495E-6	-23.550693
1.53454E-6	-33.106023
1.534585E-6	-41.963381
1.53463E-6	-46.677636
1.534675E-6	-48.136088
1.53472E-6	-48.443604
1.534765E-6	-48.526329
1.53481E-6	-48.052082
1.534855E-6	-45.616159
1.5349E-6	-42.838297
1.534945E-6	-41.401415
1.53499E-6	-40.985417
1.535035E-6	-40.919978
1.53508E-6	-40.967472
1.535125E-6	-41.006173
1.53517E-6	-41.041356
1.535215E-6	-41.305336
1.53526E-6	-42.431358
1.535305E-6	-44.778167
1.53535E-6	-47.456937
1.535395E-6	-48.513973
1.53544E-6	-48.645493
1.535485E-6	-48.560489
1.53553E-6	-48.138916
1.535575E-6	-46.197888
1.53562E-6	-35.800443
1.535665E-6	-23.70081
1.53571E-6	-18.437538
1.535755E-6	-16.35074
1.5358E-6	-15.96022
1.535845E-6	-15.972229
1.53589E-6	-16.064248
1.535935E-6	-16.174427
1.53598E-6	-16.693833
1.536025E-6	-18.863908
1.53607E-6	-24.013189
1.536115E-6	-33.645163
1.53616E-6	-42.623304
1.536205E-6	-47.020208
1.53625E-6	-48.309136
1.536295E-6	-48.59492
1.53634E-6	-48.667805
1.536385E-6	-48.250684
1.53643E-6	-46.101254
1.536475E-6	-43.560541
1.53652E-6	-42.246809
1.536565E-6	-41.897675
1.53661E-6	-41.854195
1.536655E-6	-41.878222
1.5367E-6	-41.888273
1.536745E-6	-41.91789
1.53679E-6	-42.151688
1.536835E-6	-43.215727
1.53688E-6	-45.412111
1.536925E-6	-47.770236
1.53697E-6	-48.604357
1.537015E-6	-48.687022
