Wavelength (nm)	Power (dBm)
1.525E-6	-48.065971
1.525045E-6	-47.929045
1.52509E-6	-47.809397
1.525135E-6	-47.692957
1.52518E-6	-47.579558
1.525225E-6	-47.444863
1.52527E-6	-47.321246
1.525315E-6	-47.203331
1.52536E-6	-47.108572
1.525405E-6	-47.004927
1.52545E-6	-46.88458
1.525495E-6	-46.765416
1.52554E-6	-46.647427
1.525585E-6	-46.546263
1.52563E-6	-46.439741
1.525675E-6	-46.33017
1.52572E-6	-46.23423
1.525765E-6	-46.131445
1.52581E-6	-46.025815
1.525855E-6	-45.970512
1.5259E-6	-45.887171
1.525945E-6	-45.812017
1.52599E-6	-45.736514
1.526035E-6	-45.646335
1.52608E-6	-45.56737
1.526125E-6	-45.477534
1.52617E-6	-45.409092
1.526215E-6	-45.319482
1.52626E-6	-45.225893
1.526305E-6	-45.107448
1.52635E-6	-45.043169
1.526395E-6	-44.955291
1.52644E-6	-44.830682
1.526485E-6	-44.769042
1.52653E-6	-44.678829
1.526575E-6	-44.644527
1.52662E-6	-44.606729
1.526665E-6	-44.512422
1.52671E-6	-44.492826
1.526755E-6	-44.416515
1.5268E-6	-44.394956
1.526845E-6	-44.319157
1.52689E-6	-44.260846
1.526935E-6	-44.211317
1.52698E-6	-44.125135
1.527025E-6	-44.073792
1.52707E-6	-43.971807
1.527115E-6	-43.921163
1.52716E-6	-43.859469
1.527205E-6	-43.820566
1.52725E-6	-43.739678
1.527295E-6	-43.699791
1.52734E-6	-43.679478
1.527385E-6	-43.633116
1.52743E-6	-43.619103
1.527475E-6	-43.56646
1.52752E-6	-43.591212
1.527565E-6	-43.567448
1.52761E-6	-43.547743
1.527655E-6	-43.505678
1.5277E-6	-43.497896
1.527745E-6	-43.430398
1.52779E-6	-43.383766
1.527835E-6	-43.367704
1.52788E-6	-43.277174
1.527925E-6	-43.255063
1.52797E-6	-43.212086
1.528015E-6	-43.166827
1.52806E-6	-43.168629
1.528105E-6	-43.160529
1.52815E-6	-43.150649
1.528195E-6	-43.162327
1.52824E-6	-43.15963
1.528285E-6	-43.220282
1.52833E-6	-43.279021
1.528375E-6	-43.249553
1.52842E-6	-43.235808
1.528465E-6	-43.224843
1.52851E-6	-43.213906
1.528555E-6	-43.212996
1.5286E-6	-43.168629
1.528645E-6	-43.149752
1.52869E-6	-43.111354
1.528735E-6	-43.082998
1.52878E-6	-43.073293
1.528825E-6	-43.083881
1.52887E-6	-43.099812
1.528915E-6	-43.112243
1.52896E-6	-43.129172
1.529005E-6	-43.179452
1.52905E-6	-43.236723
1.529095E-6	-43.234893
1.52914E-6	-43.296614
1.529185E-6	-43.29105
1.52923E-6	-43.312415
1.529275E-6	-43.297541
1.52932E-6	-43.316141
1.529365E-6	-43.33482
1.52941E-6	-43.292904
1.529455E-6	-43.234893
1.5295E-6	-43.195738
1.529545E-6	-43.219371
1.52959E-6	-43.211176
1.529635E-6	-43.231236
1.52968E-6	-43.257821
1.529725E-6	-43.251389
1.52977E-6	-43.297541
1.529815E-6	-43.400838
1.52986E-6	-43.428485
1.529905E-6	-43.464981
1.52995E-6	-43.517376
1.529995E-6	-43.500813
1.53004E-6	-43.505678
1.530085E-6	-43.525192
1.53013E-6	-43.518352
1.530175E-6	-43.494011
1.53022E-6	-43.412257
1.530265E-6	-43.379036
1.53031E-6	-43.388501
1.530355E-6	-43.424661
1.5304E-6	-43.41321
1.530445E-6	-43.427529
1.53049E-6	-43.425617
1.530535E-6	-43.463052
1.53058E-6	-43.562513
1.530625E-6	-43.625103
1.53067E-6	-43.65422
1.530715E-6	-43.653212
1.53076E-6	-43.660268
1.530805E-6	-43.666326
1.53085E-6	-43.684548
1.530895E-6	-43.708963
1.53094E-6	-43.673403
1.530985E-6	-43.602148
1.53103E-6	-43.570411
1.531075E-6	-43.534002
1.53112E-6	-43.583276
1.531165E-6	-43.571399
1.53121E-6	-43.585259
1.531255E-6	-43.570411
1.5313E-6	-43.619103
1.531345E-6	-43.664306
1.53139E-6	-43.773716
1.531435E-6	-43.829997
1.53148E-6	-43.784083
1.531525E-6	-43.78097
1.53157E-6	-43.785121
1.531615E-6	-43.829997
1.53166E-6	-43.829997
1.531705E-6	-43.797598
1.53175E-6	-43.749964
1.531795E-6	-43.684548
1.53184E-6	-43.693688
1.531885E-6	-43.693688
1.53193E-6	-43.713046
1.531975E-6	-43.683533
1.53202E-6	-43.684548
1.532065E-6	-43.724293
1.53211E-6	-43.756148
1.532155E-6	-43.837346
1.5322E-6	-43.879583
1.532245E-6	-43.915809
1.53229E-6	-43.904056
1.532335E-6	-43.911532
1.53238E-6	-43.910463
1.532425E-6	-43.932963
1.53247E-6	-43.934037
1.532515E-6	-43.876401
1.53256E-6	-43.801765
1.532605E-6	-43.773716
1.53265E-6	-43.779933
1.532695E-6	-43.764406
1.53274E-6	-43.78616
1.532785E-6	-43.790316
1.53283E-6	-43.773716
1.532875E-6	-43.828948
1.53292E-6	-43.895528
1.532965E-6	-43.94695
1.53301E-6	-43.955579
1.533055E-6	-43.977229
1.5331E-6	-43.998987
1.533145E-6	-44.023048
1.53319E-6	-44.004444
1.533235E-6	-44.014283
1.53328E-6	-43.982659
1.533325E-6	-43.91474
1.53337E-6	-43.885954
1.533415E-6	-43.872161
1.53346E-6	-43.860525
1.533505E-6	-43.847867
1.53355E-6	-43.867926
1.533595E-6	-43.880644
1.53364E-6	-43.91367
1.533685E-6	-43.957739
1.53373E-6	-44.005536
1.533775E-6	-44.058285
1.53382E-6	-44.064924
1.533865E-6	-44.059391
1.53391E-6	-44.094925
1.533955E-6	-44.067139
1.534E-6	-44.113922
1.534045E-6	-44.061603
1.53409E-6	-44.031831
1.534135E-6	-43.975059
1.53418E-6	-43.949105
1.534225E-6	-43.951262
1.53427E-6	-43.944795
1.534315E-6	-43.939413
1.53436E-6	-43.95342
1.534405E-6	-43.94695
1.53445E-6	-43.969639
1.534495E-6	-44.026339
1.53454E-6	-44.070464
1.534585E-6	-44.110564
1.53463E-6	-44.10609
1.534675E-6	-44.126258
1.53472E-6	-44.128505
1.534765E-6	-44.099388
1.53481E-6	-44.113922
1.534855E-6	-44.067139
1.5349E-6	-44.03953
1.534945E-6	-43.981572
1.53499E-6	-43.967473
1.535035E-6	-43.966391
1.53508E-6	-43.980486
1.535125E-6	-43.977229
1.53517E-6	-44.001169
1.535215E-6	-43.990271
1.53526E-6	-44.025242
1.535305E-6	-44.071573
1.53535E-6	-44.102737
1.535395E-6	-44.118404
1.53544E-6	-44.127382
1.535485E-6	-44.110564
1.53553E-6	-44.109445
1.535575E-6	-44.087127
1.53562E-6	-44.098272
1.535665E-6	-44.058285
1.53571E-6	-44.003352
1.535755E-6	-43.967473
1.5358E-6	-43.955579
1.535845E-6	-43.967473
1.53589E-6	-43.957739
1.535935E-6	-43.967473
1.53598E-6	-43.957739
1.536025E-6	-43.985919
1.53607E-6	-43.998987
1.536115E-6	-44.043936
1.53616E-6	-44.040631
1.536205E-6	-44.048346
1.53625E-6	-44.051656
1.536295E-6	-44.038429
1.53634E-6	-44.03953
1.536385E-6	-44.017568
1.53643E-6	-44.020855
1.536475E-6	-43.945872
1.53652E-6	-43.901922
1.536565E-6	-43.882767
1.53661E-6	-43.873221
1.536655E-6	-43.894463
1.5367E-6	-43.881705
1.536745E-6	-43.853137
1.53679E-6	-43.862639
1.536835E-6	-43.883829
1.53688E-6	-43.912601
1.536925E-6	-43.932963
1.53697E-6	-43.9545
1.537015E-6	-43.945872
1.53706E-6	-43.930815
1.537105E-6	-43.930815
1.53715E-6	-43.920091
1.537195E-6	-43.892334
1.53724E-6	-43.859469
1.537285E-6	-43.799681
1.53733E-6	-43.768541
1.537375E-6	-43.779933
1.53742E-6	-43.77061
1.537465E-6	-43.77061
1.53751E-6	-43.747905
1.537555E-6	-43.73557
1.5376E-6	-43.743789
1.537645E-6	-43.785121
1.53769E-6	-43.824755
1.537735E-6	-43.838397
1.53778E-6	-43.842603
1.537825E-6	-43.8122
1.53787E-6	-43.800723
1.537915E-6	-43.81429
1.53796E-6	-43.796557
1.538005E-6	-43.790316
1.53805E-6	-43.72327
1.538095E-6	-43.67644
1.53814E-6	-43.669357
1.538185E-6	-43.664306
1.53823E-6	-43.652205
1.538275E-6	-43.664306
1.53832E-6	-43.662287
1.538365E-6	-43.65926
1.53841E-6	-43.70081
1.538455E-6	-43.737623
1.5385E-6	-43.750994
1.538545E-6	-43.771645
1.53859E-6	-43.743789
1.538635E-6	-43.753055
1.53868E-6	-43.740705
1.538725E-6	-43.727366
1.53877E-6	-43.739678
1.538815E-6	-43.703866
1.53886E-6	-43.628106
1.538905E-6	-43.610118
1.53895E-6	-43.594192
1.538995E-6	-43.608124
1.53904E-6	-43.585259
1.539085E-6	-43.602148
1.53913E-6	-43.595186
1.539175E-6	-43.635121
1.53922E-6	-43.672391
1.539265E-6	-43.694704
1.53931E-6	-43.704885
1.539355E-6	-43.718155
1.5394E-6	-43.722246
1.539445E-6	-43.741733
1.53949E-6	-43.731466
1.539535E-6	-43.719177
1.53958E-6	-43.680492
1.539625E-6	-43.621102
1.53967E-6	-43.592205
1.539715E-6	-43.586251
1.53976E-6	-43.592205
1.539805E-6	-43.594192
1.53985E-6	-43.56646
1.539895E-6	-43.598168
1.53994E-6	-43.606131
1.539985E-6	-43.640139
1.54003E-6	-43.695721
1.540075E-6	-43.685562
1.54012E-6	-43.697756
1.540165E-6	-43.702847
1.54021E-6	-43.724293
1.540255E-6	-43.70081
1.5403E-6	-43.72327
1.540345E-6	-43.694704
1.54039E-6	-43.652205
1.540435E-6	-43.619103
1.54048E-6	-43.601153
1.540525E-6	-43.608124
1.54057E-6	-43.561527
1.540615E-6	-43.579314
1.54066E-6	-43.575355
1.540705E-6	-43.592205
1.54075E-6	-43.624102
1.540795E-6	-43.680492
1.54084E-6	-43.688607
1.540885E-6	-43.718155
1.54093E-6	-43.726341
1.540975E-6	-43.740705
1.54102E-6	-43.748934
1.541065E-6	-43.726341
1.54111E-6	-43.709984
1.541155E-6	-43.70081
1.5412E-6	-43.668346
1.541245E-6	-43.640139
1.54129E-6	-43.605135
1.541335E-6	-43.603143
1.54138E-6	-43.582285
1.541425E-6	-43.571399
1.54147E-6	-43.602148
1.541515E-6	-43.612113
1.54156E-6	-43.639135
1.541605E-6	-43.694704
1.54165E-6	-43.724293
1.541695E-6	-43.739678
1.54174E-6	-43.76544
1.541785E-6	-43.763373
1.54183E-6	-43.742761
1.541875E-6	-43.731466
1.54192E-6	-43.73557
1.541965E-6	-43.702847
1.54201E-6	-43.653212
1.542055E-6	-43.612113
1.5421E-6	-43.600158
1.542145E-6	-43.601153
1.54219E-6	-43.597174
1.542235E-6	-43.600158
1.54228E-6	-43.626103
1.542325E-6	-43.629107
1.54237E-6	-43.653212
1.542415E-6	-43.708963
1.54246E-6	-43.748934
1.542505E-6	-43.756148
1.54255E-6	-43.774751
1.542595E-6	-43.779933
1.54264E-6	-43.758211
1.542685E-6	-43.76544
1.54273E-6	-43.752024
1.542775E-6	-43.716111
1.54282E-6	-43.649186
1.542865E-6	-43.636124
1.54291E-6	-43.619103
1.542955E-6	-43.621102
1.543E-6	-43.649186
1.543045E-6	-43.643152
1.54309E-6	-43.645163
1.543135E-6	-43.651199
1.54318E-6	-43.689623
1.543225E-6	-43.78097
1.54327E-6	-43.791355
1.543315E-6	-43.808023
1.54336E-6	-43.833145
1.543405E-6	-43.802807
1.54345E-6	-43.816381
1.543495E-6	-43.801765
1.54354E-6	-43.775787
1.543585E-6	-43.743789
1.54363E-6	-43.683533
1.543675E-6	-43.656235
1.54372E-6	-43.665315
1.543765E-6	-43.651199
1.54381E-6	-43.690639
1.543855E-6	-43.681505
1.5439E-6	-43.651199
1.543945E-6	-43.715089
1.54399E-6	-43.791355
1.544035E-6	-43.849974
1.54408E-6	-43.862639
1.544125E-6	-43.870043
1.54417E-6	-43.857357
1.544215E-6	-43.843655
1.54426E-6	-43.860525
1.544305E-6	-43.87534
1.54435E-6	-43.843655
1.544395E-6	-43.775787
1.54444E-6	-43.73557
1.544485E-6	-43.713046
1.54453E-6	-43.715089
1.544575E-6	-43.734543
1.54462E-6	-43.744818
1.544665E-6	-43.743789
1.54471E-6	-43.73865
1.544755E-6	-43.797598
1.5448E-6	-43.862639
1.544845E-6	-43.911532
1.54489E-6	-43.924378
1.544935E-6	-43.911532
1.54498E-6	-43.907258
1.545025E-6	-43.884891
1.54507E-6	-43.715089
1.545115E-6	-40.672726
1.54516E-6	-31.366771
1.545205E-6	-25.836924
1.54525E-6	-23.632113
1.545295E-6	-23.092725
1.54534E-6	-23.008563
1.545385E-6	-22.975695
1.54543E-6	-23.005959
1.545475E-6	-23.308692
1.54552E-6	-25.214335
1.545565E-6	-29.871628
1.54561E-6	-38.282735
1.545655E-6	-42.941363
1.5457E-6	-43.774751
1.545745E-6	-43.92545
1.54579E-6	-43.952341
1.545835E-6	-43.973975
1.54588E-6	-43.992449
1.545925E-6	-43.963145
1.54597E-6	-43.89979
1.546015E-6	-43.837346
1.54606E-6	-43.836295
1.546105E-6	-43.838397
1.54615E-6	-43.838397
1.546195E-6	-43.826851
1.54624E-6	-43.829997
1.546285E-6	-43.82266
1.54633E-6	-43.871102
1.546375E-6	-43.9545
1.54642E-6	-43.998987
1.546465E-6	-44.013189
1.54651E-6	-44.001169
1.546555E-6	-44.013189
1.5466E-6	-44.036229
1.546645E-6	-44.042834
1.54669E-6	-44.042834
1.546735E-6	-43.997897
1.54678E-6	-43.922234
1.546825E-6	-43.879583
1.54687E-6	-43.885954
1.546915E-6	-43.895528
1.54696E-6	-43.873221
1.547005E-6	-43.870043
1.54705E-6	-43.879583
1.547095E-6	-43.894463
1.54714E-6	-43.944795
1.547185E-6	-44.004444
1.54723E-6	-44.04614
1.547275E-6	-44.050553
1.54732E-6	-44.051656
1.547365E-6	-44.05718
1.54741E-6	-44.067139
1.547455E-6	-44.060497
1.5475E-6	-44.047243
1.547545E-6	-43.993538
1.54759E-6	-43.944795
1.547635E-6	-43.919021
1.54768E-6	-43.89979
1.547725E-6	-43.904056
1.54777E-6	-43.89979
1.547815E-6	-43.889143
1.54786E-6	-43.907258
1.547905E-6	-43.937261
1.54795E-6	-43.989183
1.547995E-6	-44.03293
1.54804E-6	-44.063817
1.548085E-6	-44.073792
1.54813E-6	-44.086014
1.548175E-6	-44.098272
1.54822E-6	-44.101621
1.548265E-6	-44.08824
1.54831E-6	-44.064924
1.548355E-6	-44.024145
1.5484E-6	-43.964226
1.548445E-6	-43.935111
1.54849E-6	-43.91688
1.548535E-6	-43.910463
1.54858E-6	-43.91367
1.548625E-6	-43.919021
1.54867E-6	-43.926522
1.548715E-6	-43.95882
1.54876E-6	-43.997897
1.548805E-6	-44.047243
1.54885E-6	-44.082678
1.548895E-6	-44.100504
1.54894E-6	-44.100504
1.548985E-6	-44.103855
1.54903E-6	-44.099388
1.549075E-6	-44.079343
1.54912E-6	-44.06271
1.549165E-6	-44.008814
1.54921E-6	-43.955579
1.549255E-6	-43.929741
1.5493E-6	-43.910463
1.549345E-6	-43.893398
1.54939E-6	-43.91688
1.549435E-6	-43.92545
1.54948E-6	-43.921163
1.549525E-6	-43.950184
1.54957E-6	-44.002261
1.549615E-6	-44.05718
1.54966E-6	-44.089354
1.549705E-6	-44.092696
1.54975E-6	-44.098272
1.549795E-6	-44.069356
1.54984E-6	-43.994627
1.549885E-6	-43.54676
1.54993E-6	-36.152883
1.549975E-6	-27.700623
1.55002E-6	-24.152166
1.550065E-6	-22.932822
1.55011E-6	-22.738435
1.550155E-6	-22.702684
1.5502E-6	-22.656803
1.550245E-6	-22.74415
1.55029E-6	-23.489159
1.550335E-6	-26.309698
1.55038E-6	-32.553941
1.550425E-6	-40.626326
1.55047E-6	-43.514448
1.550515E-6	-43.970723
1.55056E-6	-44.041732
1.550605E-6	-44.056074
1.55065E-6	-44.05718
1.550695E-6	-44.050553
1.55074E-6	-44.016473
1.550785E-6	-43.964226
1.55083E-6	-43.897658
1.550875E-6	-43.87534
1.55092E-6	-43.866868
1.550965E-6	-43.878522
1.55101E-6	-43.884891
1.551055E-6	-43.872161
1.5511E-6	-43.87534
1.551145E-6	-43.902989
1.55119E-6	-43.988095
1.551235E-6	-44.038429
1.55128E-6	-44.047243
1.551325E-6	-44.050553
1.55137E-6	-44.040631
1.551415E-6	-44.030732
1.55146E-6	-44.030732
1.551505E-6	-44.034029
1.55155E-6	-43.987007
1.551595E-6	-43.906191
1.55164E-6	-43.854191
1.551685E-6	-43.837346
1.55173E-6	-43.837346
1.551775E-6	-43.84576
1.55182E-6	-43.84576
1.551865E-6	-43.829997
1.55191E-6	-43.840499
1.551955E-6	-43.883829
1.552E-6	-43.969639
1.552045E-6	-44.027437
1.55209E-6	-44.029633
1.552135E-6	-44.020855
1.55218E-6	-44.011001
1.552225E-6	-44.021952
1.55227E-6	-44.024145
1.552315E-6	-44.011001
1.55236E-6	-43.943718
1.552405E-6	-43.855246
1.55245E-6	-43.81429
1.552495E-6	-43.804893
1.55254E-6	-43.815335
1.552585E-6	-43.818473
1.55263E-6	-43.811155
1.552675E-6	-43.810111
1.55272E-6	-43.815335
1.552765E-6	-43.888079
1.55281E-6	-43.971807
1.552855E-6	-44.004444
1.5529E-6	-44.002261
1.552945E-6	-43.994627
1.55299E-6	-43.997897
1.553035E-6	-43.995717
1.55308E-6	-44.005536
1.553125E-6	-43.982659
1.55317E-6	-43.89979
1.553215E-6	-43.815335
1.55326E-6	-43.788237
1.553305E-6	-43.791355
1.55335E-6	-43.804893
1.553395E-6	-43.788237
1.55344E-6	-43.782008
1.553485E-6	-43.782008
1.55353E-6	-43.806979
1.553575E-6	-43.888079
1.55362E-6	-43.955579
1.553665E-6	-43.987007
1.55371E-6	-43.980486
1.553755E-6	-43.976144
1.5538E-6	-43.987007
1.553845E-6	-43.983745
1.55389E-6	-43.981572
1.553935E-6	-43.948027
1.55398E-6	-43.873221
1.554025E-6	-43.798639
1.55407E-6	-43.773716
1.554115E-6	-43.774751
1.55416E-6	-43.768541
1.554205E-6	-43.759243
1.55425E-6	-43.746875
1.554295E-6	-43.761307
1.55434E-6	-43.794476
1.554385E-6	-43.87534
1.55443E-6	-43.942641
1.554475E-6	-43.960982
1.55452E-6	-43.967473
1.554565E-6	-43.967473
1.55461E-6	-43.983745
1.554655E-6	-43.978314
1.5547E-6	-43.968556
1.554745E-6	-43.932963
1.55479E-6	-43.84576
1.554835E-6	-43.795516
1.55488E-6	-43.763373
1.554925E-6	-43.747905
1.55497E-6	-43.739678
1.555015E-6	-43.734543
1.55506E-6	-43.741733
1.555105E-6	-43.742761
1.55515E-6	-43.78616
1.555195E-6	-43.862639
1.55524E-6	-43.927595
1.555285E-6	-43.950184
1.55533E-6	-43.955579
1.555375E-6	-43.964226
1.55542E-6	-43.966391
1.555465E-6	-43.955579
1.55551E-6	-43.939413
1.555555E-6	-43.905123
1.5556E-6	-43.835245
1.555645E-6	-43.78097
1.55569E-6	-43.73865
1.555735E-6	-43.743789
1.55578E-6	-43.72839
1.555825E-6	-43.721223
1.55587E-6	-43.734543
1.555915E-6	-43.741733
1.55596E-6	-43.784083
1.556005E-6	-43.855246
1.55605E-6	-43.927595
1.556095E-6	-43.940488
1.55614E-6	-43.968556
1.556185E-6	-43.963145
1.55623E-6	-43.95882
1.556275E-6	-43.950184
1.55632E-6	-43.942641
1.556365E-6	-43.902989
1.55641E-6	-43.831046
1.556455E-6	-43.76234
1.5565E-6	-43.734543
1.556545E-6	-43.722246
1.55659E-6	-43.721223
1.556635E-6	-43.716111
1.55668E-6	-43.732491
1.556725E-6	-43.736596
1.55677E-6	-43.782008
1.556815E-6	-43.849974
1.55686E-6	-43.91688
1.556905E-6	-43.944795
1.55695E-6	-43.964226
1.556995E-6	-43.962063
1.55704E-6	-43.962063
1.557085E-6	-43.94695
1.55713E-6	-43.942641
1.557175E-6	-43.91474
1.55722E-6	-43.837346
1.557265E-6	-43.76544
1.55731E-6	-43.73557
1.557355E-6	-43.709984
1.5574E-6	-43.725317
1.557445E-6	-43.732491
1.55749E-6	-43.741733
1.557535E-6	-43.745846
1.55758E-6	-43.790316
1.557625E-6	-43.872161
1.55767E-6	-43.936186
1.557715E-6	-43.973975
1.55776E-6	-43.983745
1.557805E-6	-43.965308
1.55785E-6	-43.960982
1.557895E-6	-43.965308
1.55794E-6	-43.964226
1.557985E-6	-43.936186
1.55803E-6	-43.857357
1.558075E-6	-43.778896
1.55812E-6	-43.754085
1.558165E-6	-43.741733
1.55821E-6	-43.757179
1.558255E-6	-43.764406
1.5583E-6	-43.77061
1.558345E-6	-43.774751
1.55839E-6	-43.815335
1.558435E-6	-43.896593
1.55848E-6	-43.972891
1.558525E-6	-44.000078
1.55857E-6	-44.009908
1.558615E-6	-43.996807
1.55866E-6	-44.000078
1.558705E-6	-43.995717
1.55875E-6	-44.000078
1.558795E-6	-43.968556
1.55884E-6	-43.885954
1.558885E-6	-43.805936
1.55893E-6	-43.78616
1.558975E-6	-43.787198
1.55902E-6	-43.799681
1.559065E-6	-43.809067
1.55911E-6	-43.80385
1.559155E-6	-43.811155
1.5592E-6	-43.854191
1.559245E-6	-43.95882
1.55929E-6	-44.020855
1.559335E-6	-44.040631
1.55938E-6	-44.03953
1.559425E-6	-44.040631
1.55947E-6	-44.050553
1.559515E-6	-44.060497
1.55956E-6	-44.068247
1.559605E-6	-44.021952
1.55965E-6	-43.945872
1.559695E-6	-43.87428
1.55974E-6	-43.852082
1.559785E-6	-43.861582
1.55983E-6	-43.871102
1.559875E-6	-43.871102
1.55992E-6	-43.864753
1.559965E-6	-43.867926
1.56001E-6	-43.91688
1.560055E-6	-44.019759
1.5601E-6	-44.084902
1.560145E-6	-44.108326
1.56019E-6	-44.096041
1.560235E-6	-44.10609
1.56028E-6	-44.113922
1.560325E-6	-44.111683
1.56037E-6	-44.115042
1.560415E-6	-44.078232
1.56046E-6	-43.984832
1.560505E-6	-43.929741
1.56055E-6	-43.924378
1.560595E-6	-43.926522
1.56064E-6	-43.927595
1.560685E-6	-43.924378
1.56073E-6	-43.923306
1.560775E-6	-43.929741
1.56082E-6	-43.9794
1.560865E-6	-44.073792
1.56091E-6	-44.133002
1.560955E-6	-44.154426
1.561E-6	-44.147649
1.561045E-6	-44.151037
1.56109E-6	-44.154426
1.561135E-6	-44.165745
1.56118E-6	-44.153296
1.561225E-6	-44.112802
1.56127E-6	-44.034029
1.561315E-6	-43.989183
1.56136E-6	-43.9794
1.561405E-6	-43.983745
1.56145E-6	-43.978314
1.561495E-6	-43.978314
1.56154E-6	-43.981572
1.561585E-6	-43.996807
1.56163E-6	-44.040631
1.561675E-6	-44.113922
1.56172E-6	-44.164612
1.561765E-6	-44.169146
1.56181E-6	-44.174821
1.561855E-6	-44.188471
1.5619E-6	-44.196453
1.561945E-6	-44.198737
1.56199E-6	-44.199879
1.562035E-6	-44.157819
1.56208E-6	-44.098272
1.562125E-6	-44.060497
1.56217E-6	-44.041732
1.562215E-6	-44.035129
1.56226E-6	-44.025242
1.562305E-6	-44.013189
1.56235E-6	-44.015378
1.562395E-6	-44.024145
1.56244E-6	-44.066032
1.562485E-6	-44.12289
1.56253E-6	-44.177093
1.562575E-6	-44.193031
1.56262E-6	-44.197595
1.562665E-6	-44.217047
1.56271E-6	-44.223933
1.562755E-6	-44.220489
1.5628E-6	-44.206738
