Wavelength (nm)	Power (dBm)
1.525E-6	-45.670307
1.525045E-6	-45.512937
1.52509E-6	-45.380515
1.525135E-6	-45.254924
1.52518E-6	-45.120137
1.525225E-6	-44.955291
1.52527E-6	-44.849213
1.525315E-6	-44.721124
1.52536E-6	-44.586704
1.525405E-6	-44.46724
1.52545E-6	-44.343883
1.525495E-6	-44.186193
1.52554E-6	-44.084902
1.525585E-6	-43.955579
1.52563E-6	-43.876401
1.525675E-6	-43.766473
1.52572E-6	-43.630109
1.525765E-6	-43.532043
1.52581E-6	-43.432312
1.525855E-6	-43.339503
1.5259E-6	-43.231236
1.525945E-6	-43.153341
1.52599E-6	-43.03731
1.526035E-6	-42.97828
1.52608E-6	-42.868456
1.526125E-6	-42.766264
1.52617E-6	-42.697023
1.526215E-6	-42.57432
1.52626E-6	-42.446588
1.526305E-6	-42.38448
1.52635E-6	-42.279718
1.526395E-6	-42.20115
1.52644E-6	-42.082392
1.526485E-6	-42.0412
1.52653E-6	-41.921945
1.526575E-6	-41.88224
1.52662E-6	-41.783555
1.526665E-6	-41.723077
1.52671E-6	-41.650709
1.526755E-6	-41.606477
1.5268E-6	-41.526742
1.526845E-6	-41.45269
1.52689E-6	-41.390634
1.526935E-6	-41.314731
1.52698E-6	-41.229744
1.527025E-6	-41.155445
1.52707E-6	-41.077384
1.527115E-6	-41.025929
1.52716E-6	-40.980515
1.527205E-6	-40.915686
1.52725E-6	-40.871405
1.527295E-6	-40.814455
1.52734E-6	-40.756173
1.527385E-6	-40.727323
1.52743E-6	-40.654006
1.527475E-6	-40.649968
1.52752E-6	-40.636371
1.527565E-6	-40.593341
1.52761E-6	-40.545807
1.527655E-6	-40.499761
1.5277E-6	-40.462886
1.527745E-6	-40.439277
1.52779E-6	-40.435914
1.527835E-6	-40.363066
1.52788E-6	-40.345631
1.527925E-6	-40.290026
1.52797E-6	-40.253502
1.528015E-6	-40.235583
1.52806E-6	-40.216825
1.528105E-6	-40.207704
1.52815E-6	-40.232375
1.528195E-6	-40.165993
1.52824E-6	-40.212262
1.528285E-6	-40.223221
1.52833E-6	-40.22185
1.528375E-6	-40.230085
1.52842E-6	-40.215456
1.528465E-6	-40.181814
1.52851E-6	-40.22505
1.528555E-6	-40.174122
