Wavelength (nm)	Power (dBm)
1.525E-6	-60.520764
1.525045E-6	-60.534986
1.52509E-6	-61.191293
1.525135E-6	-63.26058
1.52518E-6	-67.14893
1.525225E-6	-70.37536
1.52527E-6	-71.867527
1.525315E-6	-72.021095
1.52536E-6	-71.898347
1.525405E-6	-71.91654
1.52545E-6	-69.842212
1.525495E-6	-64.602968
1.52554E-6	-61.203308
1.525585E-6	-59.742846
1.52563E-6	-59.310724
1.525675E-6	-59.136402
1.52572E-6	-58.958544
1.525765E-6	-58.790972
1.52581E-6	-58.693447
1.525855E-6	-59.161392
1.5259E-6	-60.917831
1.525945E-6	-64.667365
1.52599E-6	-69.336741
1.526035E-6	-71.280186
1.52608E-6	-71.844223
1.526125E-6	-71.795358
1.52617E-6	-71.699248
1.526215E-6	-70.25074
1.52626E-6	-64.447846
1.526305E-6	-60.4072
1.52635E-6	-58.520147
1.526395E-6	-57.923656
1.52644E-6	-57.734001
1.526485E-6	-57.639669
1.52653E-6	-57.559704
1.526575E-6	-57.515363
1.52662E-6	-57.767637
1.526665E-6	-59.233596
1.52671E-6	-62.307704
1.526755E-6	-67.349462
1.5268E-6	-70.53646
1.526845E-6	-71.558958
1.52689E-6	-71.600822
1.526935E-6	-71.646265
1.52698E-6	-70.786778
1.527025E-6	-64.839938
1.52707E-6	-60.009565
1.527115E-6	-57.508016
1.52716E-6	-56.708056
1.527205E-6	-56.513058
1.52725E-6	-56.435917
1.527295E-6	-56.360122
1.52734E-6	-56.332036
1.527385E-6	-56.458916
1.52743E-6	-57.522722
1.527475E-6	-60.229627
1.52752E-6	-65.015516
1.527565E-6	-69.817157
1.52761E-6	-71.396021
1.527655E-6	-71.463626
1.5277E-6	-71.515645
1.527745E-6	-71.04688
1.52779E-6	-66.011923
1.527835E-6	-60.317039
1.52788E-6	-56.981023
1.527925E-6	-55.835259
1.52797E-6	-55.56737
1.528015E-6	-55.486742
1.52806E-6	-55.43634
1.528105E-6	-55.395532
1.52815E-6	-55.425723
1.528195E-6	-56.14215
1.52824E-6	-58.44057
1.528285E-6	-62.602695
1.52833E-6	-68.082696
1.528375E-6	-70.53204
1.52842E-6	-70.895891
1.528465E-6	-69.965395
1.52851E-6	-65.914209
1.528555E-6	-56.639407
1.5286E-6	-40.848113
1.528645E-6	-34.326207
1.52869E-6	-31.202735
1.528735E-6	-30.288634
1.52878E-6	-30.074023
1.528825E-6	-29.931063
1.52887E-6	-29.846402
1.528915E-6	-29.948195
1.52896E-6	-31.426675
1.529005E-6	-35.578339
1.52905E-6	-44.045038
1.529095E-6	-55.586191
1.52914E-6	-62.12327
1.529185E-6	-67.212464
1.52923E-6	-69.072794
1.529275E-6	-67.139929
1.52932E-6	-61.255762
1.529365E-6	-44.436975
1.52941E-6	-35.808707
1.529455E-6	-31.907771
1.5295E-6	-30.346101
1.529545E-6	-29.961088
1.52959E-6	-29.875846
1.529635E-6	-29.75925
1.52968E-6	-29.763361
1.529725E-6	-30.682371
1.52977E-6	-33.714067
1.529815E-6	-40.17367
1.52986E-6	-51.430899
1.529905E-6	-60.910327
1.52995E-6	-65.845258
1.529995E-6	-68.709549
1.53004E-6	-68.116341
1.530085E-6	-63.725317
1.53013E-6	-50.951763
1.530175E-6	-37.50557
1.53022E-6	-32.748237
1.530265E-6	-30.597824
1.53031E-6	-30.053749
1.530355E-6	-29.93534
1.5304E-6	-29.804683
1.530445E-6	-29.755143
1.53049E-6	-30.126913
1.530535E-6	-32.191069
1.53058E-6	-37.286231
1.530625E-6	-46.74074
1.53067E-6	-58.082696
1.530715E-6	-63.820566
1.53076E-6	-67.956087
1.530805E-6	-68.566729
1.53085E-6	-65.539291
1.530895E-6	-56.127882
1.53094E-6	-40.346572
1.530985E-6	-33.931889
1.53103E-6	-31.064602
1.531075E-6	-30.169152
1.53112E-6	-29.943906
1.531165E-6	-29.871628
1.53121E-6	-29.850597
1.531255E-6	-30.027884
1.5313E-6	-31.382267
1.531345E-6	-35.273898
1.53139E-6	-43.192114
1.531435E-6	-55.259295
1.53148E-6	-62.71971
1.531525E-6	-67.035542
1.53157E-6	-68.787685
1.531615E-6	-67.128704
1.53166E-6	-61.225135
1.531705E-6	-46.188849
1.53175E-6	-35.75445
1.531795E-6	-31.687063
1.53184E-6	-30.186798
1.531885E-6	-29.871628
1.53193E-6	-29.808837
1.531975E-6	-29.792245
1.53202E-6	-29.854795
1.532065E-6	-30.562582
1.53211E-6	-33.130957
1.532155E-6	-39.3968
1.5322E-6	-49.92679
1.532245E-6	-59.829667
1.53229E-6	-65.041782
1.532335E-6	-68.350526
1.53238E-6	-68.187282
1.532425E-6	-64.051656
1.53247E-6	-52.483361
1.532515E-6	-38.013429
1.53256E-6	-32.794273
1.532605E-6	-30.574959
1.53265E-6	-30.037949
1.532695E-6	-29.92679
1.53274E-6	-29.956786
1.532785E-6	-30.012177
1.53283E-6	-30.374413
1.532875E-6	-32.227907
1.53292E-6	-36.944337
1.532965E-6	-45.987718
1.53301E-6	-57.185121
1.533055E-6	-63.342314
1.5331E-6	-67.785858
1.533145E-6	-68.794261
1.53319E-6	-66.451236
1.533235E-6	-59.657727
1.53328E-6	-42.8208
1.533325E-6	-34.885177
1.53337E-6	-31.291281
1.533415E-6	-30.021769
1.53346E-6	-29.833845
1.533505E-6	-29.850597
1.53355E-6	-29.943906
1.533595E-6	-30.14933
1.53364E-6	-31.117082
1.533685E-6	-34.420119
1.53373E-6	-41.031432
1.533775E-6	-52.152401
1.53382E-6	-61.422455
1.533865E-6	-66.230582
1.53391E-6	-68.693447
1.533955E-6	-67.966951
1.534E-6	-63.224843
1.534045E-6	-50.747911
1.53409E-6	-36.944337
1.534135E-6	-32.24608
1.53418E-6	-30.252121
1.534225E-6	-29.812995
1.53427E-6	-29.825493
1.534315E-6	-29.905491
1.53436E-6	-30.031382
1.534405E-6	-30.520764
1.53445E-6	-32.612987
1.534495E-6	-37.685304
1.53454E-6	-47.044329
1.534585E-6	-57.942545
1.53463E-6	-63.89979
1.534675E-6	-68.032713
1.53472E-6	-68.78112
1.534765E-6	-65.83859
1.53481E-6	-58.44664
1.534855E-6	-41.262145
1.5349E-6	-34.211317
1.534945E-6	-30.978883
1.53499E-6	-29.995659
1.535035E-6	-29.918258
1.53508E-6	-30
1.535125E-6	-30.089069
1.53517E-6	-30.3659
1.535215E-6	-31.66343
1.53526E-6	-35.25638
1.535305E-6	-42.555505
1.53535E-6	-54.694161
1.535395E-6	-62.542228
1.53544E-6	-66.937895
1.535485E-6	-68.979095
1.53553E-6	-67.75726
1.535575E-6	-63.086532
1.53562E-6	-49.871628
1.535665E-6	-36.775739
1.53571E-6	-32.168829
1.535755E-6	-30.252121
1.5358E-6	-29.875846
1.535845E-6	-29.897
1.53589E-6	-30.02046
1.535935E-6	-30.118425
1.53598E-6	-30.671712
1.536025E-6	-32.956779
1.53607E-6	-38.623295
1.536115E-6	-48.629625
1.53616E-6	-59.161392
1.536205E-6	-64.666093
1.53625E-6	-68.268137
1.536295E-6	-68.894103
1.53634E-6	-65.694412
1.536385E-6	-58.096683
1.53643E-6	-41.067377
1.536475E-6	-34.058285
1.53652E-6	-30.848113
1.536565E-6	-29.931063
1.53661E-6	-29.854795
1.536655E-6	-29.888526
1.5367E-6	-29.956786
1.536745E-6	-30.184532
1.53679E-6	-31.434524
1.536835E-6	-35.062632
1.53688E-6	-42.677671
1.536925E-6	-54.778167
1.53697E-6	-62.620921
1.537015E-6	-66.940041
1.53706E-6	-69.048306
1.537105E-6	-67.918275
1.53715E-6	-63.065369
1.537195E-6	-49.897
1.53724E-6	-36.687752
1.537285E-6	-32.150976
1.53733E-6	-30.211806
1.537375E-6	-29.821323
1.53742E-6	-29.796387
1.537465E-6	-29.833845
1.53751E-6	-29.880069
1.537555E-6	-30.372046
1.5376E-6	-32.640819
1.537645E-6	-38.215987
1.53769E-6	-47.915586
1.537735E-6	-58.712777
1.53778E-6	-64.352156
1.537825E-6	-68.119156
1.53787E-6	-68.8706
1.537915E-6	-66.140364
1.53796E-6	-59.104481
1.538005E-6	-41.982534
1.53805E-6	-34.450265
1.538095E-6	-31.075715
1.53814E-6	-29.982663
1.538185E-6	-29.817157
1.53823E-6	-29.771594
1.538275E-6	-29.75925
1.53832E-6	-29.897
1.538365E-6	-30.990869
1.53841E-6	-34.511194
1.538455E-6	-41.521807
1.5385E-6	-52.755603
1.538545E-6	-61.942274
1.53859E-6	-66.565914
1.538635E-6	-68.9279
1.53868E-6	-68.224635
1.538725E-6	-63.91795
1.53877E-6	-51.48864
1.538815E-6	-37.652297
1.53886E-6	-32.718086
1.538905E-6	-30.606305
1.53895E-6	-30.075349
1.538995E-6	-29.961088
1.53904E-6	-29.922522
1.539085E-6	-29.922522
1.53913E-6	-30.301184
1.539175E-6	-32.329926
1.53922E-6	-37.515363
1.539265E-6	-46.794383
1.53931E-6	-57.986029
1.539355E-6	-63.873221
1.5394E-6	-68.024438
1.539445E-6	-68.992849
1.53949E-6	-66.509168
1.539535E-6	-60.089512
1.53958E-6	-42.931116
1.539625E-6	-35.090588
1.53967E-6	-31.530447
1.539715E-6	-30.267336
1.53976E-6	-30.035759
1.539805E-6	-29.948195
1.53985E-6	-29.918258
1.539895E-6	-29.986991
1.53994E-6	-30.906045
1.539985E-6	-34.026339
1.54003E-6	-40.951763
1.540075E-6	-51.990081
1.54012E-6	-61.179311
1.540165E-6	-66.053732
1.54021E-6	-68.904215
1.540255E-6	-68.517059
1.5403E-6	-64.692882
1.540345E-6	-53.385659
1.54039E-6	-38.648673
1.540435E-6	-33.249553
1.54048E-6	-30.771708
1.540525E-6	-30.081982
1.54057E-6	-29.948195
1.540615E-6	-29.875846
1.54066E-6	-29.846402
1.540705E-6	-30.140349
1.54075E-6	-31.83825
1.540795E-6	-36.413039
1.54084E-6	-45.029321
1.540885E-6	-56.673596
1.54093E-6	-62.882771
1.540975E-6	-67.535014
1.54102E-6	-69.108016
1.541065E-6	-67.500682
1.54111E-6	-61.77309
1.541155E-6	-47.119745
1.5412E-6	-35.944829
1.541245E-6	-32.025247
1.54129E-6	-30.45227
1.541335E-6	-30.067402
1.54138E-6	-30.000869
1.541425E-6	-29.965395
1.54147E-6	-29.969705
1.541515E-6	-30.646943
1.54156E-6	-33.356401
1.541605E-6	-39.673812
1.54165E-6	-49.92679
1.541695E-6	-59.901244
1.54174E-6	-65.329842
1.541785E-6	-68.582368
1.54183E-6	-68.699881
