Wavelength (nm)	Power (dBm)
1.525E-6	-50.628835
1.525045E-6	-50.493918
1.52509E-6	-50.644927
1.525135E-6	-51.274941
1.52518E-6	-52.032176
1.525225E-6	-52.337359
1.52527E-6	-52.306227
1.525315E-6	-52.225007
1.52536E-6	-52.146702
1.525405E-6	-52.064191
1.52545E-6	-51.803903
1.525495E-6	-50.907115
1.52554E-6	-49.613798
1.525585E-6	-48.790972
1.52563E-6	-48.477117
1.525675E-6	-48.253588
1.52572E-6	-48.071539
1.525765E-6	-47.859513
1.52581E-6	-47.695511
1.525855E-6	-47.822529
1.5259E-6	-48.667805
1.525945E-6	-50.026136
1.52599E-6	-50.817075
1.526035E-6	-50.976163
1.52608E-6	-50.933418
1.526125E-6	-50.850225
1.52617E-6	-50.772227
1.526215E-6	-50.544329
1.52626E-6	-49.442395
1.526305E-6	-47.71343
1.52635E-6	-46.474316
1.526395E-6	-45.975667
1.52644E-6	-45.767541
1.526485E-6	-45.586191
1.52653E-6	-45.44546
1.526575E-6	-45.341712
1.52662E-6	-45.49443
1.526665E-6	-46.369524
1.52671E-6	-48.054857
1.526755E-6	-49.461536
1.5268E-6	-49.755143
1.526845E-6	-49.755143
1.52689E-6	-49.698052
1.526935E-6	-49.629721
1.52698E-6	-49.438577
1.527025E-6	-48.150248
1.52707E-6	-45.868679
1.527115E-6	-44.329736
1.52716E-6	-43.740705
1.527205E-6	-43.489159
1.52725E-6	-43.379981
1.527295E-6	-43.28642
1.52734E-6	-43.186683
1.527385E-6	-43.229408
1.52743E-6	-43.989183
1.527475E-6	-45.907433
1.52752E-6	-47.920965
1.527565E-6	-48.712777
1.52761E-6	-48.817353
1.527655E-6	-48.771291
1.5277E-6	-48.725712
1.527745E-6	-48.626459
1.52779E-6	-47.557229
1.527835E-6	-44.982563
1.52788E-6	-42.933675
1.527925E-6	-42.059304
1.52797E-6	-41.823024
1.528015E-6	-41.734069
1.52806E-6	-41.656429
1.528105E-6	-41.57578
1.52815E-6	-41.630433
1.528195E-6	-42.186037
1.52824E-6	-43.920091
1.528285E-6	-46.480105
1.52833E-6	-47.988761
1.528375E-6	-48.279812
1.52842E-6	-48.253588
1.528465E-6	-48.038238
1.52851E-6	-47.228494
1.528555E-6	-42.36572
1.5286E-6	-29.453869
1.528645E-6	-21.539723
1.52869E-6	-18.279812
1.528735E-6	-17.187393
1.52878E-6	-16.90157
1.528825E-6	-16.761294
1.52887E-6	-16.655462
1.528915E-6	-16.757175
1.52896E-6	-18.06319
1.529005E-6	-21.958606
1.52905E-6	-30.389113
1.529095E-6	-40.126913
1.52914E-6	-45.76918
1.529185E-6	-47.510464
1.52923E-6	-47.848914
1.529275E-6	-47.542406
1.52932E-6	-45.497509
1.529365E-6	-33.350761
1.52941E-6	-23.240385
1.529455E-6	-18.917733
1.5295E-6	-17.274622
1.529545E-6	-16.869769
1.52959E-6	-16.74074
1.529635E-6	-16.679657
1.52968E-6	-16.671577
1.529725E-6	-17.425614
1.52977E-6	-20.290026
1.529815E-6	-26.998395
1.52986E-6	-37.762445
1.529905E-6	-44.463597
1.52995E-6	-47.207895
1.529995E-6	-47.838341
1.53004E-6	-47.767637
1.530085E-6	-46.587634
1.53013E-6	-38.904215
1.530175E-6	-25.55799
1.53022E-6	-19.995659
1.530265E-6	-17.728849
1.53031E-6	-17.081873
1.530355E-6	-16.922901
1.5304E-6	-16.85922
1.530445E-6	-16.817279
1.53049E-6	-17.119745
1.530535E-6	-18.992849
1.53058E-6	-23.824755
1.530625E-6	-33.8122
1.53067E-6	-42.423004
1.530715E-6	-46.615435
1.53076E-6	-47.765041
1.530805E-6	-47.93714
1.53085E-6	-47.251497
1.530895E-6	-43.14527
1.53094E-6	-29.161392
1.530985E-6	-21.427882
1.53103E-6	-18.247782
1.531075E-6	-17.274622
1.53112E-6	-17.053134
1.531165E-6	-16.987529
1.53121E-6	-16.948637
1.531255E-6	-17.095202
1.5313E-6	-18.317973
1.531345E-6	-22.017638
1.53139E-6	-30.03357
1.531435E-6	-40.14888
1.53148E-6	-45.762628
1.531525E-6	-47.564659
1.53157E-6	-47.920965
1.531615E-6	-47.642191
1.53166E-6	-45.659104
1.531705E-6	-33.842603
1.53175E-6	-23.452461
1.531795E-6	-19.034376
1.53184E-6	-17.361273
1.531885E-6	-16.987529
1.53193E-6	-16.931463
1.531975E-6	-16.90157
1.53202E-6	-16.940041
1.532065E-6	-17.549811
1.53211E-6	-20.013048
1.532155E-6	-25.955084
1.5322E-6	-36.505282
1.532245E-6	-43.893398
1.53229E-6	-47.004927
1.532335E-6	-47.840982
1.53238E-6	-47.801536
1.532425E-6	-46.767479
1.53247E-6	-40.410541
1.532515E-6	-26.071273
1.53256E-6	-20.065638
1.532605E-6	-17.642191
1.53265E-6	-17.004927
1.532695E-6	-16.914356
1.53274E-6	-16.912222
1.532785E-6	-16.944337
1.53283E-6	-17.276942
1.532875E-6	-18.975663
1.53292E-6	-23.441895
1.532965E-6	-32.36572
1.53301E-6	-41.534155
1.533055E-6	-46.322715
1.5331E-6	-47.698066
1.533145E-6	-47.862167
1.53319E-6	-47.456937
1.533235E-6	-44.910665
1.53328E-6	-31.813123
1.533325E-6	-22.373214
1.53337E-6	-18.4649
1.533415E-6	-17.101882
1.53346E-6	-16.871882
1.533505E-6	-16.878226
1.53355E-6	-16.93575
1.533595E-6	-17.081873
1.53364E-6	-17.988761
1.533685E-6	-20.985962
1.53373E-6	-27.90485
1.533775E-6	-38.495506
1.53382E-6	-44.839938
1.533865E-6	-47.272304
1.53391E-6	-47.827793
1.533955E-6	-47.703182
1.534E-6	-46.447401
1.534045E-6	-38.523237
1.53409E-6	-24.955291
1.534135E-6	-19.476909
1.53418E-6	-17.283907
1.534225E-6	-16.792308
1.53427E-6	-16.755118
1.534315E-6	-16.831912
1.53436E-6	-16.937895
1.534405E-6	-17.370745
1.53445E-6	-19.318141
1.534495E-6	-24.072682
1.53454E-6	-33.497896
1.534585E-6	-42.29148
1.53463E-6	-46.518899
1.534675E-6	-47.664962
1.53472E-6	-47.809397
1.534765E-6	-47.203331
1.53481E-6	-43.791355
1.534855E-6	-29.93962
1.5349E-6	-21.294205
1.534945E-6	-17.896815
1.53499E-6	-16.779876
1.535035E-6	-16.653452
1.53508E-6	-16.716204
1.535125E-6	-16.817279
1.53517E-6	-17.07301
1.535215E-6	-18.247782
1.53526E-6	-21.641826
1.535305E-6	-29.277501
1.53535E-6	-39.645703
1.535395E-6	-45.388017
1.53544E-6	-47.373117
1.535485E-6	-47.788467
1.53553E-6	-47.577071
1.535575E-6	-46.088884
1.53562E-6	-36.840297
1.535665E-6	-24.430947
1.53571E-6	-19.062282
1.535755E-6	-16.957249
1.5358E-6	-16.511113
1.535845E-6	-16.518899
1.53589E-6	-16.599527
1.535935E-6	-16.708056
1.53598E-6	-17.194216
1.536025E-6	-19.389247
1.53607E-6	-24.513649
1.536115E-6	-34.885177
1.53616E-6	-42.998157
1.536205E-6	-46.599527
1.53625E-6	-47.582046
1.536295E-6	-47.692957
1.53634E-6	-47.022395
1.536385E-6	-43.550693
1.53643E-6	-29.377942
1.536475E-6	-21.015491
1.53652E-6	-17.607005
1.536565E-6	-16.53647
1.53661E-6	-16.409238
1.536655E-6	-16.458916
1.5367E-6	-16.511113
1.536745E-6	-16.679657
1.53679E-6	-17.809397
1.536835E-6	-21.228591
1.53688E-6	-29.062282
1.536925E-6	-39.601894
1.53697E-6	-45.131446
1.537015E-6	-47.189666
1.53706E-6	-47.612014
1.537105E-6	-47.423214
1.53715E-6	-45.967079
1.537195E-6	-36.726411
1.53724E-6	-24.148778
1.537285E-6	-18.8706
1.53733E-6	-16.720284
1.537375E-6	-16.237881
1.53742E-6	-16.212388
1.537465E-6	-16.236056
1.53751E-6	-16.265363
1.537555E-6	-16.693833
1.5376E-6	-18.748442
1.537645E-6	-23.856302
1.53769E-6	-34.021952
1.537735E-6	-42.404832
1.53778E-6	-46.294869
1.537825E-6	-47.377863
1.53787E-6	-47.520267
1.537915E-6	-46.968039
1.53796E-6	-44.042834
1.538005E-6	-30.379623
1.53805E-6	-21.316495
1.538095E-6	-17.539941
1.53814E-6	-16.300424
1.538185E-6	-16.126102
1.53823E-6	-16.101254
1.538275E-6	-16.095948
1.53832E-6	-16.196078
1.538365E-6	-17.176045
1.53841E-6	-20.406247
1.538455E-6	-27.798919
1.5385E-6	-37.93714
1.538545E-6	-44.580465
1.53859E-6	-46.912222
1.538635E-6	-47.461776
1.53868E-6	-47.340036
1.538725E-6	-46.156466
1.53877E-6	-38.667805
1.538815E-6	-25.059846
1.53886E-6	-19.325572
1.538905E-6	-16.905828
1.53895E-6	-16.328305
1.538995E-6	-16.237881
1.53904E-6	-16.197888
1.539085E-6	-16.172627
1.53913E-6	-16.487837
1.539175E-6	-18.341624
1.53922E-6	-23.07682
1.539265E-6	-32.878556
1.53931E-6	-41.733422
1.539355E-6	-46.051982
1.5394E-6	-47.265357
1.539445E-6	-47.454519
1.53949E-6	-46.985359
1.539535E-6	-44.412914
1.53958E-6	-30.897492
1.539625E-6	-21.704389
1.53967E-6	-17.825161
1.539715E-6	-16.462761
1.53976E-6	-16.212388
1.539805E-6	-16.145725
1.53985E-6	-16.11366
1.539895E-6	-16.143937
1.53994E-6	-16.985359
1.539985E-6	-19.918258
1.54003E-6	-26.829819
1.540075E-6	-37.142177
1.54012E-6	-44.214754
1.540165E-6	-46.736641
1.54021E-6	-47.404061
1.540255E-6	-47.351822
1.5403E-6	-46.401645
1.540345E-6	-40.319375
1.54039E-6	-25.922693
1.540435E-6	-19.673812
1.54048E-6	-17.095202
1.540525E-6	-16.341378
1.54057E-6	-16.17983
1.540615E-6	-16.124322
1.54066E-6	-16.11366
1.540705E-6	-16.33577
1.54075E-6	-17.93714
1.540795E-6	-22.107014
1.54084E-6	-30.473044
1.540885E-6	-40.566044
1.54093E-6	-45.647929
1.540975E-6	-47.164726
1.54102E-6	-47.449688
1.541065E-6	-47.164726
1.54111E-6	-45.290018
1.541155E-6	-33.931889
1.5412E-6	-23.185778
1.541245E-6	-18.639139
1.54129E-6	-16.855008
1.541335E-6	-16.456994
1.54138E-6	-16.348866
1.541425E-6	-16.293019
1.54147E-6	-16.304131
1.541515E-6	-16.920763
1.54156E-6	-19.484616
1.541605E-6	-25.353614
1.54165E-6	-35.743028
1.541695E-6	-43.267947
1.54174E-6	-46.482037
