Wavelength (nm)	Power (dBm)
1.525E-6	-63.966391
1.525045E-6	-64.015378
1.52509E-6	-64.678829
1.525135E-6	-66.92718
1.52518E-6	-70.413406
1.525225E-6	-74.118404
1.52527E-6	-75.83859
1.525315E-6	-75.91082
1.52536E-6	-75.68154
1.525405E-6	-75.747919
1.52545E-6	-73.415116
1.525495E-6	-68.315025
1.52554E-6	-64.577972
1.525585E-6	-63.187588
1.52563E-6	-62.753146
1.525675E-6	-62.579036
1.52572E-6	-62.400301
1.525765E-6	-62.204035
1.52581E-6	-62.137456
1.525855E-6	-62.561768
1.5259E-6	-64.524714
1.525945E-6	-68.461851
1.52599E-6	-72.751509
1.526035E-6	-75.22011
1.52608E-6	-75.820304
1.526125E-6	-75.686362
1.52617E-6	-75.752817
1.526215E-6	-73.932963
1.52626E-6	-68.233301
1.526305E-6	-63.708963
1.52635E-6	-61.862856
1.526395E-6	-61.307683
1.52644E-6	-61.163386
1.526485E-6	-61.027029
1.52653E-6	-60.975076
1.526575E-6	-60.925349
1.52662E-6	-61.185012
1.526665E-6	-62.594005
1.52671E-6	-65.902359
1.526755E-6	-70.325924
1.5268E-6	-74.661009
1.526845E-6	-75.394028
1.52689E-6	-75.497509
1.526935E-6	-75.765903
1.52698E-6	-74.245812
1.527025E-6	-68.683813
1.52707E-6	-63.345128
1.527115E-6	-60.924274
1.52716E-6	-60.112627
1.527205E-6	-59.892761
1.52725E-6	-59.812995
1.527295E-6	-59.767475
1.52734E-6	-59.710223
1.527385E-6	-59.833845
1.52743E-6	-60.847585
1.527475E-6	-63.769576
1.52752E-6	-68.800846
1.527565E-6	-73.139002
1.52761E-6	-75.066814
1.527655E-6	-75.127202
1.5277E-6	-75.341712
1.527745E-6	-74.862498
1.52779E-6	-69.800533
1.527835E-6	-63.46691
1.52788E-6	-60.396244
1.527925E-6	-59.215432
1.52797E-6	-58.931295
1.528015E-6	-58.850556
1.52806E-6	-58.814046
1.528105E-6	-58.745187
1.52815E-6	-58.787685
1.528195E-6	-59.469216
1.52824E-6	-61.674272
1.528285E-6	-66.263525
1.52833E-6	-71.339491
1.528375E-6	-74.58296
1.52842E-6	-75.045944
1.528465E-6	-74.803032
1.52851E-6	-75.069604
1.528555E-6	-71.16225
1.5286E-6	-64.093811
1.528645E-6	-60.241548
1.52869E-6	-58.563608
1.528735E-6	-58.127614
1.52878E-6	-58.002448
1.528825E-6	-57.986029
1.52887E-6	-57.918275
1.528915E-6	-57.931741
1.52896E-6	-58.374356
1.529005E-6	-60.008695
1.52905E-6	-63.856302
1.529095E-6	-69.858997
1.52914E-6	-73.73044
1.529185E-6	-74.806972
1.52923E-6	-75.204247
1.529275E-6	-75.152732
1.52932E-6	-73.114912
1.529365E-6	-65.439378
1.52941E-6	-60.590853
1.529455E-6	-58.344589
1.5295E-6	-57.584535
1.529545E-6	-57.430418
1.52959E-6	-57.366007
1.529635E-6	-57.279262
1.52968E-6	-57.246886
1.529725E-6	-57.486051
1.52977E-6	-58.71924
1.529815E-6	-61.738604
1.52986E-6	-67.092978
1.529905E-6	-72.121854
1.52995E-6	-74.645793
1.529995E-6	-75.32836
1.53004E-6	-74.57299
1.530085E-6	-74.258529
1.53013E-6	-68.17015
1.530175E-6	-61.477641
1.53022E-6	-58.477117
1.530265E-6	-57.288557
1.53031E-6	-57.075224
1.530355E-6	-57.011469
1.5304E-6	-56.952941
1.530445E-6	-56.914356
1.53049E-6	-57.015836
1.530535E-6	-57.840982
1.53058E-6	-60.061671
1.530625E-6	-64.600462
1.53067E-6	-70.066961
1.530715E-6	-74.021952
1.53076E-6	-74.855851
1.530805E-6	-74.881166
1.53085E-6	-74.599209
1.530895E-6	-70.411973
1.53094E-6	-62.963648
1.530985E-6	-58.982529
1.53103E-6	-57.221617
1.531075E-6	-56.821455
1.53112E-6	-56.744843
1.531165E-6	-56.728455
1.53121E-6	-56.710091
