Wavelength (nm)	Power (dBm)
1.525E-6	-49.821323
1.525045E-6	-49.689957
1.52509E-6	-49.590023
1.525135E-6	-49.519468
1.52518E-6	-49.446217
1.525225E-6	-49.34047
1.52527E-6	-49.215432
1.525315E-6	-49.111554
1.52536E-6	-48.996295
1.525405E-6	-48.887375
1.52545E-6	-48.761484
1.525495E-6	-48.598063
1.52554E-6	-48.392314
1.525585E-6	-48.218867
1.52563E-6	-48.096683
1.525675E-6	-47.975117
1.52572E-6	-47.859513
1.525765E-6	-47.749493
1.52581E-6	-47.642191
1.525855E-6	-47.582046
1.5259E-6	-47.589518
1.525945E-6	-47.612014
1.52599E-6	-47.584535
1.526035E-6	-47.500682
1.52608E-6	-47.423214
1.526125E-6	-47.342391
1.52617E-6	-47.258422
1.526215E-6	-47.14893
1.52626E-6	-46.994045
1.526305E-6	-46.765416
1.52635E-6	-46.565914
1.526395E-6	-46.434006
1.52644E-6	-46.332036
1.526485E-6	-46.236056
1.52653E-6	-46.129663
1.526575E-6	-46.099485
1.52662E-6	-46.041496
1.526665E-6	-46.069515
1.52671E-6	-46.185239
1.526755E-6	-46.232406
1.5268E-6	-46.169031
1.526845E-6	-46.095948
1.52689E-6	-46.038007
1.526935E-6	-46.015392
1.52698E-6	-45.898979
1.527025E-6	-45.765903
1.52707E-6	-45.531523
1.527115E-6	-45.278289
1.52716E-6	-45.15131
1.527205E-6	-45.0515
1.52725E-6	-44.963455
1.527295E-6	-44.887853
1.52734E-6	-44.863829
1.527385E-6	-44.846561
1.52743E-6	-44.955291
1.527475E-6	-45.120137
1.52752E-6	-45.269512
1.527565E-6	-45.282683
1.52761E-6	-45.268051
1.527655E-6	-45.244741
1.5277E-6	-45.204247
1.527745E-6	-45.164127
1.52779E-6	-45.089186
1.527835E-6	-44.833324
1.52788E-6	-44.561802
1.527925E-6	-44.355707
1.52797E-6	-44.259687
1.528015E-6	-44.219341
1.52806E-6	-44.243504
1.528105E-6	-44.211317
1.52815E-6	-44.213608
1.528195E-6	-44.317983
1.52824E-6	-44.556839
1.528285E-6	-44.830682
1.52833E-6	-44.907975
1.528375E-6	-44.960732
1.52842E-6	-44.92819
1.528465E-6	-44.910665
1.52851E-6	-44.89455
1.528555E-6	-44.853195
1.5286E-6	-44.645793
1.528645E-6	-44.314463
