Wavelength (nm)	Power (dBm)
1.525E-6	-49.086848
1.525045E-6	-48.996295
1.52509E-6	-48.90759
1.525135E-6	-48.804142
1.52518E-6	-48.703101
1.525225E-6	-48.601209
1.52527E-6	-48.513973
1.525315E-6	-48.410347
1.52536E-6	-48.332739
1.525405E-6	-48.256494
1.52545E-6	-48.167302
1.525495E-6	-48.091083
1.52554E-6	-48.002448
1.525585E-6	-47.931741
1.52563E-6	-47.851562
1.525675E-6	-47.762445
1.52572E-6	-47.682756
1.525765E-6	-47.602002
1.52581E-6	-47.530093
1.525855E-6	-47.476325
1.5259E-6	-47.401673
1.525945E-6	-47.321246
1.52599E-6	-47.258422
1.526035E-6	-47.178312
1.52608E-6	-47.119745
1.526125E-6	-47.084092
1.52617E-6	-47.007107
1.526215E-6	-46.944337
1.52626E-6	-46.852903
1.526305E-6	-46.802695
1.52635E-6	-46.753061
1.526395E-6	-46.708056
1.52644E-6	-46.633402
1.526485E-6	-46.561977
1.52653E-6	-46.513058
1.526575E-6	-46.478175
1.52662E-6	-46.413039
1.526665E-6	-46.380834
1.52671E-6	-46.298572
1.526755E-6	-46.27088
1.5268E-6	-46.219657
1.526845E-6	-46.161846
1.52689E-6	-46.140364
1.526935E-6	-46.076548
1.52698E-6	-46.018863
1.527025E-6	-45.991168
1.52707E-6	-45.948245
1.527115E-6	-45.934598
1.52716E-6	-45.870357
1.527205E-6	-45.808707
1.52725E-6	-45.779028
1.527295E-6	-45.757719
1.52734E-6	-45.73001
1.527385E-6	-45.692801
1.52743E-6	-45.660702
1.527475E-6	-45.635193
1.52752E-6	-45.595632
1.527565E-6	-45.57677
1.52761E-6	-45.578339
1.527655E-6	-45.525319
1.5277E-6	-45.503673
1.527745E-6	-45.477534
1.52779E-6	-45.427238
1.527835E-6	-45.424209
1.52788E-6	-45.404567
1.527925E-6	-45.382014
1.52797E-6	-45.350636
1.528015E-6	-45.326879
1.52806E-6	-45.322439
1.528105E-6	-45.32836
1.52815E-6	-45.307673
1.528195E-6	-45.281218
1.52824E-6	-45.244741
1.528285E-6	-45.26659
1.52833E-6	-45.22734
1.528375E-6	-45.249102
1.52842E-6	-45.204247
1.528465E-6	-45.210009
1.52851E-6	-45.16698
1.528555E-6	-45.176982
1.5286E-6	-45.199931
1.528645E-6	-45.149888
1.52869E-6	-45.175552
1.528735E-6	-45.128616
1.52878E-6	-45.134278
1.528825E-6	-45.104634
1.52887E-6	-45.110265
1.528915E-6	-45.124374
1.52896E-6	-45.087784
1.529005E-6	-45.101821
1.52905E-6	-45.108856
1.529095E-6	-45.09199
1.52914E-6	-45.079384
1.529185E-6	-45.087784
1.52923E-6	-45.087784
1.529275E-6	-45.073793
1.52932E-6	-45.09199
1.529365E-6	-45.097605
1.52941E-6	-45.073793
1.529455E-6	-45.0515
1.5295E-6	-45.055671
1.529545E-6	-45.076587
1.52959E-6	-45.080783
1.529635E-6	-45.083582
1.52968E-6	-45.064026
1.529725E-6	-45.057062
1.52977E-6	-45.057062
1.529815E-6	-45.072396
1.52986E-6	-45.084982
1.529905E-6	-45.089186
1.52995E-6	-45.096201
1.529995E-6	-45.068209
1.53004E-6	-45.094797
1.530085E-6	-45.087784
1.53013E-6	-45.07519
1.530175E-6	-45.069604
1.53022E-6	-45.080783
1.530265E-6	-45.064026
1.53031E-6	-45.048721
1.530355E-6	-45.079384
1.5304E-6	-45.089186
1.530445E-6	-45.083582
1.53049E-6	-45.07519
1.530535E-6	-45.080783
1.53058E-6	-45.121549
1.530625E-6	-45.122961
1.53067E-6	-45.115903
1.530715E-6	-45.142786
1.53076E-6	-45.121549
1.530805E-6	-45.130031
1.53085E-6	-45.142786
1.530895E-6	-45.168408
1.53094E-6	-45.174122
1.530985E-6	-45.137112
1.53103E-6	-45.15985
1.531075E-6	-45.142786
1.53112E-6	-45.176982
1.531165E-6	-45.182708
1.53121E-6	-45.178413
1.531255E-6	-45.172693
1.5313E-6	-45.192746
1.531345E-6	-45.198493
1.53139E-6	-45.22734
1.531435E-6	-45.241836
1.53148E-6	-45.233133
1.531525E-6	-45.246194
1.53157E-6	-45.250557
1.531615E-6	-45.26513
1.53166E-6	-45.282683
1.531705E-6	-45.290018
1.53175E-6	-45.310622
1.531795E-6	-45.291487
1.53184E-6	-45.31505
1.531885E-6	-45.318004
1.53193E-6	-45.343198
1.531975E-6	-45.334289
1.53202E-6	-45.367044
1.532065E-6	-45.377518
1.53211E-6	-45.388017
1.532155E-6	-45.413622
1.5322E-6	-45.433304
1.532245E-6	-45.442418
1.53229E-6	-45.474469
1.532335E-6	-45.4546
1.53238E-6	-45.482136
1.532425E-6	-45.525319
1.53247E-6	-45.503673
1.532515E-6	-45.520671
1.53256E-6	-45.554868
1.532605E-6	-45.554868
1.53265E-6	-45.581478
1.532695E-6	-45.598784
1.53274E-6	-45.611413
1.532785E-6	-45.632015
1.53283E-6	-45.633604
1.532875E-6	-45.702477
1.53292E-6	-45.691191
1.532965E-6	-45.702477
1.53301E-6	-45.717032
1.533055E-6	-45.75445
1.5331E-6	-45.783961
1.533145E-6	-45.795491
1.53319E-6	-45.823623
1.533235E-6	-45.828606
1.53328E-6	-45.83859
1.533325E-6	-45.878756
1.53337E-6	-45.89729
1.533415E-6	-45.9176
1.53346E-6	-45.938006
1.533505E-6	-45.943122
1.53355E-6	-45.936302
1.533595E-6	-45.975667
1.53364E-6	-46.017127
1.533685E-6	-46.053732
1.53373E-6	-46.064248
1.533775E-6	-46.08712
1.53382E-6	-46.094181
1.533865E-6	-46.13501
1.53391E-6	-46.172627
1.533955E-6	-46.188849
1.534E-6	-46.199698
1.534045E-6	-46.232406
1.53409E-6	-46.239708
1.534135E-6	-46.309698
1.53418E-6	-46.322715
1.534225E-6	-46.318991
1.53427E-6	-46.324577
1.534315E-6	-46.371407
1.53436E-6	-46.373291
1.534405E-6	-46.435917
1.53445E-6	-46.434006
1.534495E-6	-46.472388
1.53454E-6	-46.476245
1.534585E-6	-46.513058
1.53463E-6	-46.558043
1.534675E-6	-46.583677
1.53472E-6	-46.587634
1.534765E-6	-46.615435
1.53481E-6	-46.645421
1.534855E-6	-46.657474
1.5349E-6	-46.663512
1.534945E-6	-46.675615
1.53499E-6	-46.691805
1.535035E-6	-46.728455
1.53508E-6	-46.74074
1.535125E-6	-46.757175
1.53517E-6	-46.808939
1.535215E-6	-46.819367
1.53526E-6	-46.846595
1.535305E-6	-46.861328
1.53535E-6	-46.914356
1.535395E-6	-46.890944
1.53544E-6	-46.931463
1.535485E-6	-46.944337
1.53553E-6	-46.948637
1.535575E-6	-46.987529
1.53562E-6	-47.024583
1.535665E-6	-47.026773
1.53571E-6	-47.050931
1.535755E-6	-47.053134
1.5358E-6	-47.095202
1.535845E-6	-47.057543
1.53589E-6	-47.119745
1.535935E-6	-47.10411
1.53598E-6	-47.124222
1.536025E-6	-47.153437
1.53607E-6	-47.146678
1.536115E-6	-47.20105
1.53616E-6	-47.205612
1.536205E-6	-47.210179
1.53625E-6	-47.244583
1.536295E-6	-47.221617
1.53634E-6	-47.242281
1.536385E-6	-47.279262
1.53643E-6	-47.288557
1.536475E-6	-47.295541
1.53652E-6	-47.279262
1.536565E-6	-47.274622
1.53661E-6	-47.300203
1.536655E-6	-47.330631
1.5367E-6	-47.33298
1.536745E-6	-47.340036
1.53679E-6	-47.347104
1.536835E-6	-47.380238
1.53688E-6	-47.399286
1.536925E-6	-47.406451
1.53697E-6	-47.392133
1.537015E-6	-47.399286
1.53706E-6	-47.418418
1.537105E-6	-47.413627
1.53715E-6	-47.430418
1.537195E-6	-47.418418
1.53724E-6	-47.444863
1.537285E-6	-47.442452
1.53733E-6	-47.452103
1.537375E-6	-47.452103
1.53742E-6	-47.432823
1.537465E-6	-47.425614
1.53751E-6	-47.449688
1.537555E-6	-47.447275
1.5376E-6	-47.461776
1.537645E-6	-47.476325
1.53769E-6	-47.4958
1.537735E-6	-47.476325
1.53778E-6	-47.476325
1.537825E-6	-47.481185
1.53787E-6	-47.490923
1.537915E-6	-47.530093
1.53796E-6	-47.493361
1.538005E-6	-47.512913
1.53805E-6	-47.486051
1.538095E-6	-47.461776
1.53814E-6	-47.464197
1.538185E-6	-47.478754
1.53823E-6	-47.476325
1.538275E-6	-47.459355
1.53832E-6	-47.456937
1.538365E-6	-47.476325
1.53841E-6	-47.476325
1.538455E-6	-47.530093
1.5385E-6	-47.50557
1.538545E-6	-47.508016
1.53859E-6	-47.508016
1.538635E-6	-47.486051
1.53868E-6	-47.498241
1.538725E-6	-47.515363
1.53877E-6	-47.500682
1.538815E-6	-47.473897
1.53886E-6	-47.481185
1.538905E-6	-47.473897
1.53895E-6	-47.478754
1.538995E-6	-47.473897
1.53904E-6	-47.473897
1.539085E-6	-47.459355
1.53913E-6	-47.473897
1.539175E-6	-47.452103
1.53922E-6	-47.452103
1.539265E-6	-47.473897
1.53931E-6	-47.47147
1.539355E-6	-47.473897
1.5394E-6	-47.490923
1.539445E-6	-47.486051
1.53949E-6	-47.483618
1.539535E-6	-47.486051
1.53958E-6	-47.444863
1.539625E-6	-47.428016
1.53967E-6	-47.435228
1.539715E-6	-47.432823
1.53976E-6	-47.440043
1.539805E-6	-47.413627
1.53985E-6	-47.411234
1.539895E-6	-47.408842
1.53994E-6	-47.447275
1.539985E-6	-47.418418
1.54003E-6	-47.428016
1.540075E-6	-47.423214
1.54012E-6	-47.430418
1.540165E-6	-47.411234
1.54021E-6	-47.425614
1.540255E-6	-47.425614
1.5403E-6	-47.428016
1.540345E-6	-47.399286
1.54039E-6	-47.387371
1.540435E-6	-47.377863
1.54048E-6	-47.384992
1.540525E-6	-47.366007
1.54057E-6	-47.368375
1.540615E-6	-47.342391
1.54066E-6	-47.33298
1.540705E-6	-47.356545
1.54075E-6	-47.363639
1.540795E-6	-47.363639
1.54084E-6	-47.366007
1.540885E-6	-47.342391
1.54093E-6	-47.375489
1.540975E-6	-47.366007
1.54102E-6	-47.377863
1.541065E-6	-47.373117
1.54111E-6	-47.358908
1.541155E-6	-47.356545
1.5412E-6	-47.33298
1.541245E-6	-47.316561
1.54129E-6	-47.330631
1.541335E-6	-47.318903
1.54138E-6	-47.32359
1.541425E-6	-47.288557
