Wavelength (nm)	Power (dBm)
1.525E-6	-63.955579
1.525045E-6	-63.977229
1.52509E-6	-64.687766
1.525135E-6	-66.78816
1.52518E-6	-70.207704
1.525225E-6	-74.295738
1.52527E-6	-75.509847
1.525315E-6	-75.75445
1.52536E-6	-75.474469
1.525405E-6	-75.856953
1.52545E-6	-73.301255
1.525495E-6	-68.471004
1.52554E-6	-64.699284
1.525585E-6	-63.166827
1.52563E-6	-62.744967
1.525675E-6	-62.546909
1.52572E-6	-62.395021
1.525765E-6	-62.212701
1.52581E-6	-62.141721
1.525855E-6	-62.57432
1.5259E-6	-64.393761
1.525945E-6	-68.227522
1.52599E-6	-72.509597
1.526035E-6	-75.172693
1.52608E-6	-75.62408
1.526125E-6	-75.30178
1.52617E-6	-75.597208
1.526215E-6	-74.13863
1.52626E-6	-68.407337
1.526305E-6	-63.825803
1.52635E-6	-61.888944
1.526395E-6	-61.331222
1.52644E-6	-61.145257
1.526485E-6	-61.041908
1.52653E-6	-60.963675
1.526575E-6	-60.936111
1.52662E-6	-61.155445
1.526665E-6	-62.512694
1.52671E-6	-65.816987
1.526755E-6	-70.201331
1.5268E-6	-74.436975
1.526845E-6	-75.413622
1.52689E-6	-75.401554
1.526935E-6	-75.867002
1.52698E-6	-74.341522
1.527025E-6	-68.8706
1.52707E-6	-63.46884
1.527115E-6	-60.996329
1.52716E-6	-60.117979
1.527205E-6	-59.897
1.52725E-6	-59.829667
1.527295E-6	-59.75925
1.52734E-6	-59.718356
1.527385E-6	-59.829667
1.52743E-6	-60.843891
1.527475E-6	-63.638131
1.52752E-6	-68.513973
1.527565E-6	-73.039058
1.52761E-6	-75.269512
1.527655E-6	-76.143937
1.5277E-6	-75.162701
1.527745E-6	-75.124374
1.52779E-6	-70.074023
1.527835E-6	-63.601153
1.52788E-6	-60.449861
1.527925E-6	-59.262816
1.52797E-6	-58.955129
1.528015E-6	-58.85389
1.52806E-6	-58.790972
1.528105E-6	-58.748442
1.52815E-6	-58.771291
1.528195E-6	-59.442395
1.52824E-6	-61.596429
1.528285E-6	-66.187044
1.52833E-6	-70.935572
1.528375E-6	-74.505063
1.52842E-6	-75.358086
