Wavelength (nm)	Power (dBm)
1.525E-6	-50.216369
1.525045E-6	-50.083753
1.52509E-6	-50.208615
1.525135E-6	-50.814979
1.52518E-6	-51.545299
1.525225E-6	-51.829638
1.52527E-6	-51.820382
1.525315E-6	-51.730834
1.52536E-6	-51.6469
1.525405E-6	-51.550881
1.52545E-6	-51.293035
1.525495E-6	-50.410541
1.52554E-6	-49.157813
1.525585E-6	-48.317973
1.52563E-6	-47.977842
1.525675E-6	-47.772835
1.52572E-6	-47.567139
1.525765E-6	-47.368375
1.52581E-6	-47.196493
1.525855E-6	-47.321246
1.5259E-6	-48.136088
1.525945E-6	-49.461536
1.52599E-6	-50.25903
1.526035E-6	-50.39339
1.52608E-6	-50.349395
1.526125E-6	-50.278898
1.52617E-6	-50.203606
1.526215E-6	-49.982663
1.52626E-6	-48.910969
1.526305E-6	-47.166988
1.52635E-6	-45.870357
1.526395E-6	-45.462231
1.52644E-6	-45.217222
1.526485E-6	-45.059846
1.52653E-6	-44.93495
1.526575E-6	-44.835969
1.52662E-6	-44.907975
1.526665E-6	-45.828606
1.52671E-6	-47.488487
1.526755E-6	-48.840568
1.5268E-6	-49.147094
1.526845E-6	-49.143527
1.52689E-6	-49.100949
1.526935E-6	-48.996295
1.52698E-6	-48.784402
1.527025E-6	-47.512913
1.52707E-6	-45.349147
1.527115E-6	-43.771645
1.52716E-6	-43.155137
1.527205E-6	-42.97828
1.52725E-6	-42.846653
1.527295E-6	-42.710784
1.52734E-6	-42.604277
1.527385E-6	-42.679281
1.52743E-6	-43.43327
1.527475E-6	-45.340226
1.52752E-6	-47.307206
1.527565E-6	-48.147412
1.52761E-6	-48.233301
1.527655E-6	-48.215987
1.5277E-6	-48.124793
1.527745E-6	-48.043771
1.52779E-6	-47.037737
1.527835E-6	-44.4855
1.52788E-6	-42.433639
1.527925E-6	-41.58578
1.52797E-6	-41.310031
1.528015E-6	-41.223983
1.52806E-6	-41.179311
1.528105E-6	-41.119891
1.52815E-6	-41.156012
1.528195E-6	-41.641826
1.52824E-6	-43.394191
1.528285E-6	-45.948245
1.52833E-6	-47.428016
1.528375E-6	-47.718564
1.52842E-6	-47.685304
1.528465E-6	-47.532553
1.52851E-6	-46.73869
1.528555E-6	-42.049546
1.5286E-6	-29.186527
1.528645E-6	-21.347775
1.52869E-6	-18.029953
1.528735E-6	-16.948637
1.52878E-6	-16.673596
1.528825E-6	-16.548224
1.52887E-6	-16.441655
1.528915E-6	-16.528652
1.52896E-6	-17.8199
1.529005E-6	-21.690266
1.52905E-6	-30.13273
1.529095E-6	-39.838026
1.52914E-6	-45.343198
1.529185E-6	-47.042131
1.52923E-6	-47.384992
1.529275E-6	-47.115272
1.52932E-6	-45.253467
1.529365E-6	-33.418932
1.52941E-6	-23.196645
1.529455E-6	-18.890738
1.5295E-6	-17.228494
1.529545E-6	-16.823545
1.52959E-6	-16.710091
1.529635E-6	-16.643415
1.52968E-6	-16.601512
1.529725E-6	-17.401673
1.52977E-6	-20.217738
1.529815E-6	-26.890944
1.52986E-6	-37.408842
1.529905E-6	-44.202164
1.52995E-6	-46.808939
1.529995E-6	-47.425614
1.53004E-6	-47.356545
1.530085E-6	-46.302277
1.53013E-6	-38.837244
1.530175E-6	-25.514483
1.53022E-6	-20.073581
1.530265E-6	-17.780644
1.53031E-6	-17.144427
1.530355E-6	-16.996219
1.5304E-6	-16.922901
1.530445E-6	-16.878226
1.53049E-6	-17.173779
1.530535E-6	-19.020489
1.53058E-6	-23.823707
1.530625E-6	-33.473669
1.53067E-6	-42.175274
1.530715E-6	-46.298572
1.53076E-6	-47.377863
1.530805E-6	-47.522722
1.53085E-6	-46.914356
1.530895E-6	-43.167728
1.53094E-6	-29.139963
1.530985E-6	-21.47581
1.53103E-6	-18.335699
1.531075E-6	-17.370745
1.53112E-6	-17.153437
1.531165E-6	-17.095202
1.53121E-6	-17.066374
1.531255E-6	-17.246886
1.5313E-6	-18.458805
1.531345E-6	-22.071183
1.53139E-6	-29.783973
1.531435E-6	-39.796387
1.53148E-6	-45.512937
1.531525E-6	-47.230789
1.53157E-6	-47.582046
1.531615E-6	-47.33298
1.53166E-6	-45.489815
1.531705E-6	-33.976144
1.53175E-6	-23.543813
1.531795E-6	-19.097419
1.53184E-6	-17.396901
1.531885E-6	-17.007107
1.53193E-6	-16.987529
1.531975E-6	-16.952941
1.53202E-6	-17.007107
1.532065E-6	-17.604503
1.53211E-6	-20.018279
1.532155E-6	-25.836924
1.5322E-6	-36.241536
1.532245E-6	-43.649186
1.53229E-6	-46.736641
1.532335E-6	-47.525177
1.53238E-6	-47.517814
1.532425E-6	-46.605486
1.53247E-6	-40.514892
1.532515E-6	-26.283781
1.53256E-6	-20.259491
1.532605E-6	-17.85421
1.53265E-6	-17.207895
1.532695E-6	-17.092978
1.53274E-6	-17.113037
1.532785E-6	-17.160207
1.53283E-6	-17.490923
1.532875E-6	-19.154237
1.53292E-6	-23.532043
1.532965E-6	-32.360482
1.53301E-6	-41.607734
1.533055E-6	-46.152883
1.5331E-6	-47.423214
1.533145E-6	-47.632109
1.53319E-6	-47.242281
1.533235E-6	-44.821446
1.53328E-6	-31.909119
1.533325E-6	-22.461107
1.53337E-6	-18.601209
1.533415E-6	-17.223908
1.53346E-6	-16.987529
1.533505E-6	-17.024583
1.53355E-6	-17.088532
1.533595E-6	-17.230789
1.53364E-6	-18.110715
1.533685E-6	-21.041356
1.53373E-6	-27.87546
1.533775E-6	-38.374356
1.53382E-6	-44.721124
1.533865E-6	-47.088532
1.53391E-6	-47.637147
1.533955E-6	-47.532553
1.534E-6	-46.382722
1.534045E-6	-39.006647
1.53409E-6	-25.260753
1.534135E-6	-19.706162
1.53418E-6	-17.503126
1.534225E-6	-17.053134
1.53427E-6	-17.028963
1.534315E-6	-17.088532
1.53436E-6	-17.20105
1.534405E-6	-17.644716
1.53445E-6	-19.597934
1.534495E-6	-24.294571
1.53454E-6	-33.634118
1.534585E-6	-42.316579
1.53463E-6	-46.466609
1.534675E-6	-47.564659
1.53472E-6	-47.700623
1.534765E-6	-47.157949
1.53481E-6	-44.026339
1.534855E-6	-30.262719
1.5349E-6	-21.695396
1.534945E-6	-18.178708
1.53499E-6	-17.081873
1.535035E-6	-16.946486
1.53508E-6	-17.026773
1.535125E-6	-17.142177
1.53517E-6	-17.342391
1.535215E-6	-18.50473
1.53526E-6	-21.90373
1.535305E-6	-29.527251
1.53535E-6	-39.288547
1.535395E-6	-45.446982
1.53544E-6	-47.337683
1.535485E-6	-47.731424
1.53553E-6	-47.56962
1.535575E-6	-46.197888
1.53562E-6	-38.077114
1.535665E-6	-24.943075
1.53571E-6	-19.515582
1.535755E-6	-17.349462
1.5358E-6	-16.90157
1.535845E-6	-16.888822
1.53589E-6	-16.9897
1.535935E-6	-17.113037
1.53598E-6	-17.577071
1.536025E-6	-19.734667
1.53607E-6	-24.835969
1.536115E-6	-34.9026
1.53616E-6	-43.183066
1.536205E-6	-46.689778
1.53625E-6	-47.604503
1.536295E-6	-47.718564
1.53634E-6	-47.119745
1.536385E-6	-43.76234
1.53643E-6	-29.982663
1.536475E-6	-21.441176
1.53652E-6	-18.010681
1.536565E-6	-16.959405
1.53661E-6	-16.813107
1.536655E-6	-16.867657
1.5367E-6	-16.92504
1.536745E-6	-17.086311
1.53679E-6	-18.204482
1.536835E-6	-21.586405
1.53688E-6	-29.366666
1.536925E-6	-39.251836
1.53697E-6	-45.32836
1.537015E-6	-47.274622
1.53706E-6	-47.687854
1.537105E-6	-47.527635
1.53715E-6	-46.190655
1.537195E-6	-38.099486
1.53724E-6	-24.735315
1.537285E-6	-19.457701
1.53733E-6	-17.265357
1.537375E-6	-16.802695
1.53742E-6	-16.773673
1.537465E-6	-16.765416
1.53751E-6	-16.823545
1.537555E-6	-17.260732
1.5376E-6	-19.318141
1.537645E-6	-24.367563
1.53769E-6	-34.273607
1.537735E-6	-42.676062
1.53778E-6	-46.501399
1.537825E-6	-47.508016
1.53787E-6	-47.639669
1.537915E-6	-47.14893
1.53796E-6	-44.361631
1.538005E-6	-30.956091
1.53805E-6	-21.88224
1.538095E-6	-18.190144
1.53814E-6	-16.912222
1.538185E-6	-16.703988
1.53823E-6	-16.687752
1.538275E-6	-16.691805
1.53832E-6	-16.775739
1.538365E-6	-17.721133
1.53841E-6	-21.0122
1.538455E-6	-28.279812
1.5385E-6	-38.867253
1.538545E-6	-44.89321
1.53859E-6	-47.061956
1.538635E-6	-47.587026
1.53868E-6	-47.481185
1.538725E-6	-46.382722
1.53877E-6	-39.072794
1.538815E-6	-25.578339
1.53886E-6	-19.842212
1.538905E-6	-17.456937
1.53895E-6	-16.865546
1.538995E-6	-16.779876
1.53904E-6	-16.734593
1.539085E-6	-16.716204
1.53913E-6	-17.018021
1.539175E-6	-18.867253
1.53922E-6	-23.573377
1.539265E-6	-33.06361
1.53931E-6	-41.917215
1.539355E-6	-46.232406
1.5394E-6	-47.406451
1.539445E-6	-47.587026
1.53949E-6	-47.171514
1.539535E-6	-44.730149
1.53958E-6	-31.643728
1.539625E-6	-22.330669
1.53967E-6	-18.425432
1.539715E-6	-17.013652
1.53976E-6	-16.769543
1.539805E-6	-16.695862
1.53985E-6	-16.633402
1.539895E-6	-16.691805
1.53994E-6	-17.469044
1.539985E-6	-20.410541
1.54003E-6	-27.392133
1.540075E-6	-38.187282
1.54012E-6	-44.434563
1.540165E-6	-46.899443
1.54021E-6	-47.530093
1.540255E-6	-47.498241
1.5403E-6	-46.623411
1.540345E-6	-40.814979
1.54039E-6	-26.641411
1.540435E-6	-20.294672
1.54048E-6	-17.629592
1.540525E-6	-16.861328
1.54057E-6	-16.726411
1.540615E-6	-16.655462
1.54066E-6	-16.613443
1.540705E-6	-16.821455
1.54075E-6	-18.374356
1.540795E-6	-22.598743
1.54084E-6	-31.490476
1.540885E-6	-40.854982
1.54093E-6	-45.790546
1.540975E-6	-47.269987
1.54102E-6	-47.547342
1.541065E-6	-47.283907
1.54111E-6	-45.605094
1.541155E-6	-34.453897
1.5412E-6	-23.719177
1.541245E-6	-19.086848
1.54129E-6	-17.342391
1.541335E-6	-16.944337
1.54138E-6	-16.821455
1.541425E-6	-16.786087
1.54147E-6	-16.775739
1.541515E-6	-17.363639
1.54156E-6	-19.854795
1.541605E-6	-25.70894
1.54165E-6	-36.172627
1.541695E-6	-43.477537
1.54174E-6	-46.633402
1.541785E-6	-47.437635
1.54183E-6	-47.488487
1.541875E-6	-46.873996
1.54192E-6	-43.036436
1.541965E-6	-28.951716
1.54201E-6	-21.158279
1.542055E-6	-17.983298
1.5421E-6	-17.009287
1.542145E-6	-16.790233
1.54219E-6	-16.716204
1.542235E-6	-16.671577
1.54228E-6	-16.777807
1.542325E-6	-17.851562
1.54237E-6	-21.303577
1.542415E-6	-29.104481
1.54246E-6	-39.465374
1.542505E-6	-44.975729
1.54255E-6	-47.031155
1.542595E-6	-47.478754
1.54264E-6	-47.344747
1.542685E-6	-46.147513
1.54273E-6	-38.480176
1.542775E-6	-25.30178
1.54282E-6	-19.75925
1.542865E-6	-17.547342
1.54291E-6	-16.9897
1.542955E-6	-16.865546
1.543E-6	-16.825635
1.543045E-6	-16.806857
1.54309E-6	-17.048729
1.543135E-6	-18.754958
1.54318E-6	-23.363933
1.543225E-6	-32.667225
1.54327E-6	-41.567049
1.543315E-6	-46.03452
1.54336E-6	-47.256112
1.543405E-6	-47.456937
1.54345E-6	-47.077439
1.543495E-6	-44.87449
1.54354E-6	-32.36572
1.543585E-6	-22.684918
1.54363E-6	-18.601209
1.543675E-6	-17.099654
