Wavelength (nm)	Power (dBm)
1.525E-6	-91.023179
1.525045E-6	-88.027194
1.52509E-6	-84.890531
1.525135E-6	-91.90373
1.52518E-6	-86.829819
1.525225E-6	-90.331077
1.52527E-6	-88.59492
1.525315E-6	-120
1.52536E-6	-93.048687
1.525405E-6	-120
1.52545E-6	-86.863437
1.525495E-6	-95.872036
1.52554E-6	-88.513973
1.525585E-6	-86.790233
1.52563E-6	-86.122543
1.525675E-6	-86.424463
1.52572E-6	-88.213108
1.525765E-6	-86.701955
1.52581E-6	-86.416844
1.525855E-6	-88.843895
1.5259E-6	-84.754741
1.525945E-6	-87.503126
1.52599E-6	-90.347042
1.526035E-6	-89.473061
1.52608E-6	-120
1.526125E-6	-87.759852
1.52617E-6	-90.896424
1.526215E-6	-120
1.52626E-6	-120
1.526305E-6	-86.73869
1.52635E-6	-89.593977
1.526395E-6	-84.886515
1.52644E-6	-86.907958
1.526485E-6	-87.235382
1.52653E-6	-85.915904
1.526575E-6	-85.392525
1.52662E-6	-86.411138
1.526665E-6	-86.219657
1.52671E-6	-89.186527
1.526755E-6	-86.432095
1.5268E-6	-95.275361
1.526845E-6	-92.941363
1.52689E-6	-88.87395
1.526935E-6	-86.880343
1.52698E-6	-91.16225
1.527025E-6	-87.340036
1.52707E-6	-87.582046
1.527115E-6	-88.362425
1.52716E-6	-85.835259
1.527205E-6	-84.355707
1.52725E-6	-84.694161
1.527295E-6	-84.530874
1.52734E-6	-85.174122
1.527385E-6	-84.301581
1.52743E-6	-85.594057
1.527475E-6	-86.784016
1.52752E-6	-88.002448
1.527565E-6	-85.892228
1.52761E-6	-103.574366
1.527655E-6	-87.155693
1.5277E-6	-94.392567
1.527745E-6	-120
1.52779E-6	-88.884015
1.527835E-6	-86.074789
1.52788E-6	-85.741399
1.527925E-6	-85.52842
1.52797E-6	-84.597957
1.528015E-6	-83.15963
1.52806E-6	-84.554359
1.528105E-6	-82.712405
1.52815E-6	-83.48722
1.528195E-6	-83.846813
1.52824E-6	-86.027554
1.528285E-6	-84.287571
1.52833E-6	-88.110715
1.528375E-6	-91.369152
1.52842E-6	-120
1.528465E-6	-91.369152
1.52851E-6	-90.695604
1.528555E-6	-90.663609
1.5286E-6	-86.445485
1.528645E-6	-90.442161
1.52869E-6	-85.114493
1.528735E-6	-84.081566
1.52878E-6	-84.333269
1.528825E-6	-85.400047
1.52887E-6	-84.089354
1.528915E-6	-83.100699
1.52896E-6	-84.093811
1.529005E-6	-84.722412
1.52905E-6	-85.55799
1.529095E-6	-87.899492
1.52914E-6	-95.636783
1.529185E-6	-120
1.52923E-6	-88.535619
1.529275E-6	-91.284271
1.52932E-6	-90.353162
