Wavelength (nm)	Power (dBm)
1.525E-6	-48.758219
1.525045E-6	-48.661419
1.52509E-6	-48.738686
1.525135E-6	-49.055289
1.52518E-6	-49.336741
1.525225E-6	-49.389247
1.52527E-6	-49.333014
1.525315E-6	-49.248181
1.52536E-6	-49.154237
1.525405E-6	-49.062282
1.52545E-6	-48.85389
1.525495E-6	-48.300318
1.52554E-6	-47.567139
1.525585E-6	-47.077439
1.52563E-6	-46.848697
1.525675E-6	-46.679657
1.52572E-6	-46.518899
1.525765E-6	-46.365761
1.52581E-6	-46.239708
1.525855E-6	-46.348866
1.5259E-6	-46.91009
1.525945E-6	-47.612014
1.52599E-6	-47.92635
1.526035E-6	-47.94525
1.52608E-6	-47.886124
1.526125E-6	-47.817271
1.52617E-6	-47.736579
1.526215E-6	-47.559704
1.52626E-6	-46.867657
1.526305E-6	-45.665502
1.52635E-6	-44.988038
1.526395E-6	-44.704413
1.52644E-6	-44.556839
1.526485E-6	-44.415314
1.52653E-6	-44.349791
1.526575E-6	-44.238891
1.52662E-6	-44.355707
1.526665E-6	-45.079384
1.52671E-6	-46.152883
1.526755E-6	-46.806857
1.5268E-6	-46.893067
1.526845E-6	-46.890944
1.52689E-6	-46.817279
1.526935E-6	-46.74895
1.52698E-6	-46.593576
1.527025E-6	-45.759355
1.52707E-6	-44.356891
1.527115E-6	-43.313346
1.52716E-6	-42.860057
1.527205E-6	-42.72947
1.52725E-6	-42.664817
1.527295E-6	-42.558635
1.52734E-6	-42.502637
1.527385E-6	-42.605068
1.52743E-6	-43.32547
1.527475E-6	-44.722412
1.52752E-6	-45.885487
1.527565E-6	-46.216021
1.52761E-6	-46.23423
1.527655E-6	-46.20332
1.5277E-6	-46.169031
1.527745E-6	-46.07303
1.52779E-6	-45.359578
1.527835E-6	-43.672391
1.52788E-6	-42.245352
1.527925E-6	-41.692189
1.52797E-6	-41.545919
1.528015E-6	-41.45937
1.52806E-6	-41.400216
1.528105E-6	-41.38167
1.52815E-6	-41.44602
1.528195E-6	-41.994204
1.52824E-6	-43.41321
1.528285E-6	-45.128616
1.52833E-6	-45.813673
1.528375E-6	-45.905741
1.52842E-6	-45.895602
1.528465E-6	-45.868679
1.52851E-6	-45.853609
1.528555E-6	-45.355105
1.5286E-6	-43.715089
1.528645E-6	-41.973631
1.52869E-6	-41.100823
1.528735E-6	-40.867161
1.52878E-6	-40.863451
1.528825E-6	-40.883098
1.52887E-6	-40.810789
1.528915E-6	-40.813407
1.52896E-6	-41.246493
1.529005E-6	-42.492602
1.52905E-6	-44.415314
1.529095E-6	-45.516029
1.52914E-6	-45.795491
1.529185E-6	-45.793842
1.52923E-6	-45.738142
1.529275E-6	-45.44546
1.52932E-6	-43.519329
1.529365E-6	-32.528213
1.52941E-6	-23.634118
1.529455E-6	-19.846402
1.5295E-6	-18.434508
1.529545E-6	-18.150248
1.52959E-6	-18.068754
1.529635E-6	-17.983298
1.52968E-6	-18.024438
1.529725E-6	-19.041335
1.52977E-6	-22.282656
1.529815E-6	-29.771594
1.52986E-6	-39.609827
1.529905E-6	-44.234283
1.52995E-6	-45.450028
1.529995E-6	-45.705707
1.53004E-6	-45.765903
1.530085E-6	-45.73001
1.53013E-6	-45.015516
1.530175E-6	-43.102473
1.53022E-6	-41.464843
1.530265E-6	-40.799811
1.53031E-6	-40.647951
1.530355E-6	-40.629839
1.5304E-6	-40.605307
1.530445E-6	-40.588863
1.53049E-6	-40.679323
1.530535E-6	-41.241288
1.53058E-6	-42.714028
1.530625E-6	-44.635678
1.53067E-6	-45.603516
1.530715E-6	-45.774102
1.53076E-6	-45.775743
1.530805E-6	-45.710557
1.53085E-6	-45.310622
1.530895E-6	-41.961334
1.53094E-6	-29.076303
1.530985E-6	-22.382225
1.53103E-6	-19.609827
1.531075E-6	-18.840568
1.53112E-6	-18.655041
1.531165E-6	-18.585502
1.53121E-6	-18.557372
1.531255E-6	-18.810742
1.5313E-6	-20.285386
1.531345E-6	-24.387793
1.53139E-6	-32.766264
1.531435E-6	-41.565803
1.53148E-6	-44.91605
1.531525E-6	-45.641556
1.53157E-6	-45.803746
1.531615E-6	-45.846927
1.53166E-6	-45.717032
1.531705E-6	-44.570502
1.53175E-6	-42.554723
1.531795E-6	-41.201589
1.53184E-6	-40.75359
1.531885E-6	-40.696114
1.53193E-6	-40.691019
1.531975E-6	-40.69051
1.53202E-6	-40.688983
1.532065E-6	-40.836513
1.53211E-6	-41.591414
1.532155E-6	-43.299398
1.5322E-6	-45.147046
1.532245E-6	-45.831931
1.53229E-6	-45.943122
1.532335E-6	-45.958508
1.53238E-6	-45.846927
1.532425E-6	-45.237482
1.53247E-6	-39.511699
1.532515E-6	-26.673596
1.53256E-6	-21.386448
1.532605E-6	-19.288547
1.53265E-6	-18.797552
1.532695E-6	-18.709549
1.53274E-6	-18.725712
1.532785E-6	-18.784402
1.53283E-6	-19.226321
1.532875E-6	-21.209041
1.53292E-6	-26.160052
1.532965E-6	-35.502132
1.53301E-6	-42.97828
1.533055E-6	-45.486742
1.5331E-6	-46.038007
1.533145E-6	-46.152883
1.53319E-6	-46.178028
1.533235E-6	-45.963648
1.53328E-6	-44.623068
1.533325E-6	-42.713216
1.53337E-6	-41.552744
1.533415E-6	-41.170772
1.53346E-6	-41.140172
1.533505E-6	-41.201589
1.53355E-6	-41.244179
1.533595E-6	-41.301232
1.53364E-6	-41.519341
1.533685E-6	-42.482591
1.53373E-6	-44.233132
1.533775E-6	-45.816987
1.53382E-6	-46.362001
1.533865E-6	-46.455074
1.53391E-6	-46.449318
1.533955E-6	-46.315272
1.534E-6	-45.415132
1.534045E-6	-37.221617
1.53409E-6	-25.654311
1.534135E-6	-20.891622
1.53418E-6	-18.982529
1.534225E-6	-18.626459
1.53427E-6	-18.629625
1.534315E-6	-18.709549
1.53436E-6	-18.833923
1.534405E-6	-19.400581
1.53445E-6	-21.63233
1.534495E-6	-26.895191
1.53454E-6	-36.734593
1.534585E-6	-43.731466
1.53463E-6	-46.170829
1.534675E-6	-46.687752
1.53472E-6	-46.802695
1.534765E-6	-46.840297
1.53481E-6	-46.595559
1.534855E-6	-45.263671
1.5349E-6	-43.535963
1.534945E-6	-42.548471
1.53499E-6	-42.295899
1.535035E-6	-42.272384
1.53508E-6	-42.29148
1.535125E-6	-42.329926
1.53517E-6	-42.379219
1.535215E-6	-42.632052
1.53526E-6	-43.589227
1.535305E-6	-45.309147
1.53535E-6	-46.726411
1.535395E-6	-47.137681
1.53544E-6	-47.191941
1.535485E-6	-47.164726
1.53553E-6	-46.946486
1.535575E-6	-45.792194
1.53562E-6	-36.293019
1.535665E-6	-25.157002
1.53571E-6	-20.396719
1.535755E-6	-18.585502
1.5358E-6	-18.268137
1.535845E-6	-18.294449
1.53589E-6	-18.37137
1.535935E-6	-18.486301
1.53598E-6	-19.115095
1.536025E-6	-21.55585
1.53607E-6	-27.56962
1.536115E-6	-37.780644
1.53616E-6	-44.525945
1.536205E-6	-46.821455
1.53625E-6	-47.363639
1.536295E-6	-47.488487
1.53634E-6	-47.542406
1.536385E-6	-47.295541
1.53643E-6	-45.991168
1.536475E-6	-44.321505
1.53652E-6	-43.393242
1.536565E-6	-43.158731
1.53661E-6	-43.154239
1.536655E-6	-43.162327
1.5367E-6	-43.172234
1.536745E-6	-43.194832
1.53679E-6	-43.469805
1.536835E-6	-44.40213
1.53688E-6	-46.046736
1.536925E-6	-47.342391
1.53697E-6	-47.705742
1.537015E-6	-47.744323
1.53706E-6	-47.705742
1.537105E-6	-47.452103
1.53715E-6	-46.101254
1.537195E-6	-36.126102
1.53724E-6	-24.77295
1.537285E-6	-20.066079
1.53733E-6	-18.262312
1.537375E-6	-17.9129
1.53742E-6	-17.9129
1.537465E-6	-17.907532
1.53751E-6	-17.964232
1.537555E-6	-18.53252
1.5376E-6	-20.959881
1.537645E-6	-26.769543
1.53769E-6	-37.097427
1.537735E-6	-44.214754
1.53778E-6	-47.028963
1.537825E-6	-47.687854
1.53787E-6	-47.833064
1.537915E-6	-47.880789
1.53796E-6	-47.639669
1.538005E-6	-46.346993
1.53805E-6	-44.676279
1.538095E-6	-43.713046
1.53814E-6	-43.441895
1.538185E-6	-43.393242
1.53823E-6	-43.389449
1.538275E-6	-43.397988
1.53832E-6	-43.40369
1.538365E-6	-43.618104
1.53841E-6	-44.511194
1.538455E-6	-46.115435
1.5385E-6	-47.454519
1.538545E-6	-47.835702
1.53859E-6	-47.89414
1.538635E-6	-47.848914
1.53868E-6	-47.614521
1.538725E-6	-46.441655
1.53877E-6	-37.328283
1.538815E-6	-25.480601
1.53886E-6	-20.418663
1.538905E-6	-18.389316
1.53895E-6	-17.942545
1.538995E-6	-17.85421
1.53904E-6	-17.801536
1.539085E-6	-17.801536
1.53913E-6	-18.224635
1.539175E-6	-20.368263
1.53922E-6	-25.775743
1.539265E-6	-35.821963
1.53931E-6	-43.748934
1.539355E-6	-46.844495
1.5394E-6	-47.599502
1.539445E-6	-47.749493
1.53949E-6	-47.788467
1.539535E-6	-47.577071
1.53958E-6	-46.324577
1.539625E-6	-44.606729
1.53967E-6	-43.56646
1.539715E-6	-43.2413
1.53976E-6	-43.177646
1.539805E-6	-43.162327
1.53985E-6	-43.147062
1.539895E-6	-43.129172
1.53994E-6	-43.316141
1.539985E-6	-44.137504
1.54003E-6	-45.743028
1.540075E-6	-47.153437
1.54012E-6	-47.634627
1.540165E-6	-47.687854
1.54021E-6	-47.649768
1.540255E-6	-47.461776
1.5403E-6	-46.546263
1.540345E-6	-39.730584
1.54039E-6	-26.445485
1.540435E-6	-20.859743
1.54048E-6	-18.489367
1.540525E-6	-17.862167
1.54057E-6	-17.734001
1.540615E-6	-17.687854
1.54066E-6	-17.672579
1.540705E-6	-18.005191
1.54075E-6	-19.884296
1.540795E-6	-24.643262
1.54084E-6	-34.133002
1.540885E-6	-42.699448
1.54093E-6	-46.322715
1.540975E-6	-47.269987
1.54102E-6	-47.440043
1.541065E-6	-47.476325
1.54111E-6	-47.325936
1.541155E-6	-46.226937
1.5412E-6	-44.434563
1.541245E-6	-43.238553
1.54129E-6	-42.794273
1.541335E-6	-42.689756
1.54138E-6	-42.660007
1.541425E-6	-42.652802
1.54147E-6	-42.652802
1.541515E-6	-42.757241
1.54156E-6	-43.438059
1.541605E-6	-44.960732
1.54165E-6	-46.613443
1.541695E-6	-47.253804
1.54174E-6	-47.366007
1.541785E-6	-47.337683
1.54183E-6	-47.20105
1.541875E-6	-46.542343
1.54192E-6	-42.150976
1.541965E-6	-28.374356
1.54201E-6	-21.613398
1.542055E-6	-18.814046
1.5421E-6	-18.027194
1.542145E-6	-17.840982
1.54219E-6	-17.77804
1.542235E-6	-17.767637
1.54228E-6	-17.910215
1.542325E-6	-19.259153
1.54237E-6	-23.158731
1.542415E-6	-31.591414
1.54246E-6	-40.938805
1.542505E-6	-45.587763
1.54255E-6	-46.855008
1.542595E-6	-47.101882
1.54264E-6	-47.144427
1.542685E-6	-47.10411
1.54273E-6	-46.320853
1.542775E-6	-44.497716
1.54282E-6	-43.044308
1.542865E-6	-42.454988
1.54291E-6	-42.331412
1.542955E-6	-42.31732
1.543E-6	-42.303273
1.543045E-6	-42.289272
1.54309E-6	-42.337359
1.543135E-6	-42.805858
1.54318E-6	-44.157819
1.543225E-6	-45.973948
1.54327E-6	-46.907958
1.543315E-6	-47.079656
1.54336E-6	-47.068585
1.543405E-6	-46.987529
1.54345E-6	-46.5738
1.543495E-6	-44.306261
1.54354E-6	-31.405615
1.543585E-6	-22.94564
1.54363E-6	-19.362914
1.543675E-6	-18.16161
1.54372E-6	-17.923656
1.543765E-6	-17.851562
1.54381E-6	-17.822529
1.543855E-6	-17.87546
1.5439E-6	-18.696662
1.543945E-6	-21.61025
1.54399E-6	-28.37137
1.544035E-6	-38.820662
1.54408E-6	-44.544455
1.544125E-6	-46.455074
1.54417E-6	-46.876111
1.544215E-6	-46.968039
1.54426E-6	-46.981023
1.544305E-6	-46.534514
1.54435E-6	-44.887853
1.544395E-6	-43.149752
1.54444E-6	-42.328441
1.544485E-6	-42.106308
1.54453E-6	-42.090115
1.544575E-6	-42.083094
1.54462E-6	-42.083795
1.544665E-6	-42.092927
1.54471E-6	-42.379219
1.544755E-6	-43.438059
1.5448E-6	-45.224447
1.544845E-6	-46.581699
1.54489E-6	-46.922901
1.544935E-6	-46.946486
1.54498E-6	-46.916491
1.545025E-6	-46.691805
1.54507E-6	-45.489815
1.545115E-6	-35.694412
1.54516E-6	-24.718549
1.545205E-6	-20.128702
1.54525E-6	-18.323873
1.545295E-6	-17.942545
1.54534E-6	-17.883456
1.545385E-6	-17.851562
1.54543E-6	-17.87546
1.545475E-6	-18.294449
1.54552E-6	-20.368736
1.545565E-6	-25.442418
1.54561E-6	-35.320961
1.545655E-6	-43.110465
1.5457E-6	-46.022337
1.545745E-6	-46.74074
1.54579E-6	-46.888822
1.545835E-6	-46.92504
1.54588E-6	-46.753061
1.545925E-6	-45.597208
1.54597E-6	-43.722246
1.546015E-6	-42.488749
1.54606E-6	-42.110543
1.546105E-6	-42.039116
1.54615E-6	-42.017638
1.546195E-6	-42.010043
1.54624E-6	-42.023171
1.546285E-6	-42.15454
1.54633E-6	-42.842473
1.546375E-6	-44.434563
1.54642E-6	-46.122543
1.546465E-6	-46.815193
1.54651E-6	-46.92932
1.546555E-6	-46.922901
1.5466E-6	-46.840297
1.546645E-6	-46.267201
1.54669E-6	-42.202592
1.546735E-6	-28.938091
1.54678E-6	-21.89902
1.546825E-6	-19.013563
1.54687E-6	-18.16161
1.546915E-6	-17.994231
1.54696E-6	-17.966951
1.547005E-6	-17.956087
1.54705E-6	-18.113527
1.547095E-6	-19.270153
1.54714E-6	-22.764622
1.547185E-6	-30.144388
1.54723E-6	-40.067402
1.547275E-6	-45.174122
1.54732E-6	-46.571827
1.547365E-6	-46.85922
1.54741E-6	-46.918626
1.547455E-6	-46.8867
1.5475E-6	-46.265363
1.547545E-6	-44.519793
1.54759E-6	-42.908997
1.547635E-6	-42.186037
1.54768E-6	-42.005905
1.547725E-6	-42.010043
1.54777E-6	-42.046067
1.547815E-6	-42.055817
1.54786E-6	-42.090115
1.547905E-6	-42.438966
1.54795E-6	-43.590219
1.547995E-6	-45.391022
1.54804E-6	-46.631402
1.548085E-6	-46.916491
1.54813E-6	-46.957249
1.548175E-6	-46.912222
1.54822E-6	-46.667543
1.548265E-6	-45.316527
1.54831E-6	-35.015516
1.548355E-6	-24.63063
1.5484E-6	-20.212718
1.548445E-6	-18.498578
1.54849E-6	-18.096683
1.548535E-6	-18.038238
1.54858E-6	-18.043771
1.548625E-6	-18.054857
1.54867E-6	-18.489367
1.548715E-6	-20.656026
1.54876E-6	-25.985995
1.548805E-6	-35.873715
1.54885E-6	-43.305901
1.548895E-6	-46.126102
1.54894E-6	-46.771607
1.548985E-6	-46.895191
1.54903E-6	-46.916491
1.549075E-6	-46.73869
1.54912E-6	-45.57677
1.549165E-6	-43.722246
1.54921E-6	-42.522775
1.549255E-6	-42.104898
1.5493E-6	-42.026632
1.549345E-6	-42.031483
1.54939E-6	-42.03495
1.549435E-6	-42.021095
1.54948E-6	-42.12823
1.549525E-6	-42.786016
1.54957E-6	-44.31329
1.549615E-6	-46.07303
1.54966E-6	-46.804776
1.549705E-6	-46.92718
1.54975E-6	-46.907958
1.549795E-6	-46.813107
1.54984E-6	-46.304131
1.549885E-6	-43.086532
1.54993E-6	-29.710223
1.549975E-6	-22.092927
1.55002E-6	-19.034376
1.550065E-6	-18.130437
1.55011E-6	-17.961515
1.550155E-6	-17.969671
1.5502E-6	-17.931741
1.550245E-6	-17.964232
1.55029E-6	-18.797552
1.550335E-6	-21.752235
1.55038E-6	-28.827287
1.550425E-6	-39.347939
1.55047E-6	-44.699284
1.550515E-6	-46.409238
1.55056E-6	-46.779876
1.550605E-6	-46.842395
1.55065E-6	-46.857113
1.550695E-6	-46.397854
1.55074E-6	-44.752146
1.550785E-6	-43.045183
1.55083E-6	-42.195387
1.550875E-6	-41.973631
1.55092E-6	-41.939558
1.550965E-6	-41.932097
1.55101E-6	-41.902383
1.551055E-6	-41.911816
1.5511E-6	-42.158822
1.551145E-6	-43.13185
1.55119E-6	-44.937656
1.551235E-6	-46.397854
1.55128E-6	-46.811023
1.551325E-6	-46.834007
1.55137E-6	-46.800616
1.551415E-6	-46.651443
1.55146E-6	-45.84359
1.551505E-6	-39.677843
1.55155E-6	-26.593576
1.551595E-6	-20.967472
1.55164E-6	-18.696662
1.551685E-6	-18.107905
1.55173E-6	-18.010681
1.551775E-6	-17.977842
1.55182E-6	-17.977842
1.551865E-6	-18.193008
1.55191E-6	-19.649707
1.551955E-6	-23.773716
1.552E-6	-32.218487
1.552045E-6	-41.315907
1.55209E-6	-45.459177
1.552135E-6	-46.49752
1.55218E-6	-46.720284
1.552225E-6	-46.769543
1.55227E-6	-46.712128
1.552315E-6	-45.873715
1.55236E-6	-44.004444
1.552405E-6	-42.497231
1.55245E-6	-41.909119
1.552495E-6	-41.789452
1.55254E-6	-41.763954
1.552585E-6	-41.752886
1.55263E-6	-41.746388
1.552675E-6	-41.802587
1.55272E-6	-42.21487
1.552765E-6	-43.513473
1.55281E-6	-45.364056
1.552855E-6	-46.476245
1.5529E-6	-46.706021
1.552945E-6	-46.716204
1.55299E-6	-46.679657
1.553035E-6	-46.414941
1.55308E-6	-44.914703
1.553125E-6	-34.180503
1.55317E-6	-24.020855
1.553215E-6	-19.804683
1.55326E-6	-18.250684
1.553305E-6	-17.931741
1.55335E-6	-17.838341
1.553395E-6	-17.809397
1.55344E-6	-17.833064
1.553485E-6	-18.273971
1.55353E-6	-20.382468
1.553575E-6	-25.611413
1.55362E-6	-35.295895
1.553665E-6	-42.875187
1.55371E-6	-45.785606
1.553755E-6	-46.487837
1.5538E-6	-46.627405
1.553845E-6	-46.657474
1.55389E-6	-46.487837
1.553935E-6	-45.252012
1.55398E-6	-43.332013
1.554025E-6	-42.092224
1.55407E-6	-41.688984
1.554115E-6	-41.603963
1.55416E-6	-41.587657
1.554205E-6	-41.57578
1.55425E-6	-41.572036
1.554295E-6	-41.665341
1.55434E-6	-42.287801
1.554385E-6	-43.80385
1.55443E-6	-45.592483
1.554475E-6	-46.460838
1.55452E-6	-46.615435
1.554565E-6	-46.611453
1.55461E-6	-46.556077
1.554655E-6	-46.151092
1.5547E-6	-43.766473
1.554745E-6	-31.176463
1.55479E-6	-22.775306
1.554835E-6	-19.411945
1.55488E-6	-18.273971
