Wavelength (nm)	Power (dBm)
1.525E-6	-50.398623
1.525045E-6	-50.25903
1.52509E-6	-50.408632
1.525135E-6	-51.000701
1.52518E-6	-51.687703
1.525225E-6	-51.969528
1.52527E-6	-51.940915
1.525315E-6	-51.86419
1.52536E-6	-51.764606
1.525405E-6	-51.669805
1.52545E-6	-51.433919
1.525495E-6	-50.543837
1.52554E-6	-49.351678
1.525585E-6	-48.563608
1.52563E-6	-48.23041
1.525675E-6	-48.038238
1.52572E-6	-47.830428
1.525765E-6	-47.624563
1.52581E-6	-47.476325
1.525855E-6	-47.612014
1.5259E-6	-48.401322
1.525945E-6	-49.653715
1.52599E-6	-50.408155
1.526035E-6	-50.513915
1.52608E-6	-50.464819
1.526125E-6	-50.381519
1.52617E-6	-50.318908
1.526215E-6	-50.085524
1.52626E-6	-49.04482
1.526305E-6	-47.406451
1.52635E-6	-46.263525
1.526395E-6	-45.779028
1.52644E-6	-45.551748
1.526485E-6	-45.389519
1.52653E-6	-45.246194
1.526575E-6	-45.145625
1.52662E-6	-45.26659
1.526665E-6	-46.115435
1.52671E-6	-47.715996
1.526755E-6	-48.975663
1.5268E-6	-49.233596
1.526845E-6	-49.20457
1.52689E-6	-49.150664
1.526935E-6	-49.072794
1.52698E-6	-48.8706
1.527025E-6	-47.629592
1.52707E-6	-45.583049
1.527115E-6	-44.089354
1.52716E-6	-43.485281
1.527205E-6	-43.301255
1.52725E-6	-43.127387
1.527295E-6	-43.039933
1.52734E-6	-42.89798
1.527385E-6	-43.000756
1.52743E-6	-43.784083
1.527475E-6	-45.578339
1.52752E-6	-47.428016
1.527565E-6	-48.121974
1.52761E-6	-48.207355
1.527655E-6	-48.153086
1.5277E-6	-48.119156
1.527745E-6	-47.983298
1.52779E-6	-47.046529
1.527835E-6	-44.624327
1.52788E-6	-42.67365
1.527925E-6	-41.857524
1.52797E-6	-41.618438
1.528015E-6	-41.529211
1.52806E-6	-41.420045
1.528105E-6	-41.362015
1.52815E-6	-41.403814
1.528195E-6	-41.947711
1.52824E-6	-43.602148
1.528285E-6	-46.006725
1.52833E-6	-47.370745
1.528375E-6	-47.62205
1.52842E-6	-47.567139
1.528465E-6	-47.396901
1.52851E-6	-46.627405
1.528555E-6	-41.788141
1.5286E-6	-29.125735
1.528645E-6	-21.363203
1.52869E-6	-18.127614
1.528735E-6	-17.061956
1.52878E-6	-16.767479
1.528825E-6	-16.629403
1.52887E-6	-16.542343
1.528915E-6	-16.621416
1.52896E-6	-17.929045
1.529005E-6	-21.793389
1.52905E-6	-30.16509
1.529095E-6	-39.854795
1.52914E-6	-45.279753
1.529185E-6	-46.895191
1.52923E-6	-47.21475
1.529275E-6	-46.895191
1.52932E-6	-44.958011
1.529365E-6	-32.875187
1.52941E-6	-22.935383
1.529455E-6	-18.722475
1.5295E-6	-17.10411
1.529545E-6	-16.718243
1.52959E-6	-16.589614
1.529635E-6	-16.511113
1.52968E-6	-16.509168
1.529725E-6	-17.235382
1.52977E-6	-20.032695
1.529815E-6	-26.673596
1.52986E-6	-37.283907
1.529905E-6	-43.928668
1.52995E-6	-46.581699
1.529995E-6	-47.180581
1.53004E-6	-47.115272
1.530085E-6	-46.018863
1.53013E-6	-38.443604
1.530175E-6	-25.147046
1.53022E-6	-19.718356
1.530265E-6	-17.520267
1.53031E-6	-16.8867
1.530355E-6	-16.74074
1.5304E-6	-16.68168
1.530445E-6	-16.633402
1.53049E-6	-16.940041
1.530535E-6	-18.880657
1.53058E-6	-23.864753
1.530625E-6	-33.864753
1.53067E-6	-42.258481
1.530715E-6	-46.118988
1.53076E-6	-47.137681
1.530805E-6	-47.258422
1.53085E-6	-46.613443
1.530895E-6	-42.730284
1.53094E-6	-28.751699
1.530985E-6	-21.165657
1.53103E-6	-18.054857
1.531075E-6	-17.057543
1.53112E-6	-16.861328
1.531165E-6	-16.79646
1.53121E-6	-16.757175
1.531255E-6	-16.882461
1.5313E-6	-18.043771
1.531345E-6	-21.602706
1.53139E-6	-29.694003
1.531435E-6	-39.442395
1.53148E-6	-45.202808
1.531525E-6	-46.91009
1.53157E-6	-47.260732
1.531615E-6	-47.018021
1.53166E-6	-45.106041
1.531705E-6	-33.230322
1.53175E-6	-23.06361
1.531795E-6	-18.732194
1.53184E-6	-17.137681
1.531885E-6	-16.79646
1.53193E-6	-16.73869
1.531975E-6	-16.712128
1.53202E-6	-16.736641
1.532065E-6	-17.399286
1.53211E-6	-20.042332
1.532155E-6	-26.367642
1.5322E-6	-37.061956
1.532245E-6	-43.833145
1.53229E-6	-46.513058
1.532335E-6	-47.194216
1.53238E-6	-47.155693
1.532425E-6	-46.183435
1.53247E-6	-39.854795
1.532515E-6	-25.720273
1.53256E-6	-19.825493
1.532605E-6	-17.437635
1.53265E-6	-16.794383
1.532695E-6	-16.699923
1.53274E-6	-16.697892
1.532785E-6	-16.736641
1.53283E-6	-17.064165
1.532875E-6	-18.680607
1.53292E-6	-23.059215
1.532965E-6	-31.759393
1.53301E-6	-41.049091
1.533055E-6	-45.697636
1.5331E-6	-46.994045
1.533145E-6	-47.212464
1.53319E-6	-46.769543
1.533235E-6	-44.073792
1.53328E-6	-30.651987
1.533325E-6	-21.866859
1.53337E-6	-18.136088
1.533415E-6	-16.857113
1.53346E-6	-16.659486
1.533505E-6	-16.665527
1.53355E-6	-16.718243
1.533595E-6	-16.867657
1.53364E-6	-17.767637
1.533685E-6	-20.668165
1.53373E-6	-27.532553
1.533775E-6	-38.035475
1.53382E-6	-44.333269
1.533865E-6	-46.633402
1.53391E-6	-47.144427
1.533955E-6	-47.026773
1.534E-6	-45.888856
1.534045E-6	-38.181564
1.53409E-6	-24.757337
1.534135E-6	-19.240882
1.53418E-6	-17.075224
1.534225E-6	-16.587634
1.53427E-6	-16.561977
1.534315E-6	-16.647427
1.53436E-6	-16.757175
1.534405E-6	-17.258422
1.53445E-6	-19.37418
1.534495E-6	-24.40213
1.53454E-6	-34.211317
1.534585E-6	-42.392007
