Wavelength (nm)	Channel Gain (dB)
1.52887E-6	15.475836
1.529635E-6	15.29828
1.530445E-6	15.013196
1.53121E-6	14.823534
1.531975E-6	14.773568
1.532695E-6	14.759696
1.53346E-6	14.773887
1.53427E-6	14.808462
1.535035E-6	14.867448
1.535845E-6	15.375385
1.53661E-6	15.087505
1.537465E-6	15.21227
1.538275E-6	15.315702
1.539085E-6	15.327364
1.53985E-6	15.340936
1.54066E-6	15.289843
1.541425E-6	15.266486
1.542235E-6	15.243089
1.543045E-6	15.212386
1.54381E-6	15.184462
1.54462E-6	15.128964
1.545385E-6	15.092221
1.546195E-6	15.056332
1.547005E-6	14.795023
1.54777E-6	15.338362
1.548535E-6	15.00965
1.549345E-6	15.079986
1.5502E-6	14.842264
1.55101E-6	15.012007
1.55182E-6	15.025277
1.55263E-6	15.022517
1.553395E-6	15.438434
1.554205E-6	15.036721
1.555015E-6	15.039563
1.55578E-6	15.19881
1.55659E-6	15.212144
1.5574E-6	15.065261
1.55821E-6	15.055775
1.558975E-6	14.785764
1.559785E-6	15.046248
1.560595E-6	15.075716
1.561405E-6	15.077168
1.562215E-6	15.139923
1.563025E-6	15.191133
1.563835E-6	15.258502
1.564645E-6	15.299389
1.565455E-6	15.302826
1.56631E-6	15.300205
