Wavelength (nm)	Channel Gain (dB)
1.52887E-6	22.256162
1.52968E-6	22.264349
1.530445E-6	22.153738
1.53121E-6	22.093195
1.531975E-6	21.958627
1.532695E-6	22.068387
1.53346E-6	22.07527
1.53427E-6	22.082313
1.535035E-6	22.078127
1.5358E-6	22.115825
1.53661E-6	22.148994
1.53742E-6	22.24703
1.538275E-6	22.357065
1.539085E-6	22.345579
1.53985E-6	22.280937
1.54066E-6	22.263634
1.54147E-6	21.756157
1.542235E-6	22.206995
1.543045E-6	22.218024
1.54381E-6	22.164824
1.54462E-6	22.120199
1.545385E-6	22.118053
1.546195E-6	22.043367
1.547005E-6	22.011594
1.547815E-6	21.645063
1.54858E-6	21.965984
1.54939E-6	21.970614
1.5502E-6	21.964716
1.550965E-6	22.229182
1.55182E-6	21.998608
1.55263E-6	21.984958
1.553395E-6	22.388055
1.554205E-6	21.957125
1.55497E-6	22.057425
1.55587E-6	21.312326
1.55659E-6	21.93515
1.557445E-6	21.953672
1.55821E-6	21.921786
1.55902E-6	22.166712
1.559785E-6	21.886063
1.560595E-6	21.888306
1.561405E-6	21.914655
1.562215E-6	21.937392
1.563025E-6	21.995666
1.563835E-6	22.073853
1.564645E-6	22.108928
1.5655E-6	22.636158
1.56631E-6	22.116038
