Wavelength (nm)	Channel Gain (dB)
1.52887E-6	25.328715
1.52968E-6	24.878166
1.530445E-6	25.310394
1.53121E-6	25.047177
1.531975E-6	25.148053
1.532695E-6	25.212535
1.53346E-6	25.024494
1.53427E-6	25.244054
1.535035E-6	25.231726
1.5358E-6	25.209477
1.53661E-6	25.245048
1.53742E-6	25.275533
1.53823E-6	25.561115
1.539085E-6	25.308551
1.53985E-6	25.260912
1.54066E-6	25.222669
1.541425E-6	25.187467
1.542235E-6	25.179904
1.543E-6	25.567248
1.54381E-6	25.130407
1.54462E-6	25.100912
1.545385E-6	25.032656
1.546195E-6	25.034455
1.547005E-6	24.974151
1.54777E-6	25.295125
1.54858E-6	24.917922
1.54939E-6	24.916935
1.5502E-6	24.736073
1.550965E-6	24.922375
1.551775E-6	25.262663
1.552585E-6	25.292095
1.553395E-6	25.343024
1.554205E-6	25.377159
1.55497E-6	24.98765
1.555825E-6	24.864873
1.55659E-6	24.872261
1.5574E-6	25.110845
1.55821E-6	25.079097
1.558975E-6	24.814199
1.559785E-6	24.775437
1.560595E-6	24.794152
1.561405E-6	24.776258
1.562215E-6	24.804649
1.563025E-6	24.859882
1.563835E-6	24.891062
1.564645E-6	24.918016
1.565455E-6	24.962669
1.56631E-6	25.50086
