Wavelength (nm)	Channel Gain (dB)
1.52887E-6	19.325821
1.529635E-6	19.219861
1.530445E-6	19.074861
1.53121E-6	18.943317
1.531975E-6	18.894171
1.532695E-6	18.891708
1.53346E-6	18.898259
1.53427E-6	18.924698
1.535035E-6	18.942422
1.5358E-6	18.997238
1.53661E-6	19.112399
1.53742E-6	19.206106
1.538275E-6	19.311592
1.53904E-6	19.729379
1.53985E-6	19.301042
1.54066E-6	19.262899
1.541425E-6	19.716255
1.542235E-6	19.222975
1.543045E-6	19.177073
1.54381E-6	19.135315
1.54462E-6	19.103285
1.545385E-6	19.456954
1.546195E-6	19.017515
1.54696E-6	19.196554
1.547815E-6	18.969217
1.54858E-6	19.364913
1.549345E-6	19.018986
1.550155E-6	19.1164
1.55101E-6	18.709325
1.55182E-6	18.674245
1.55263E-6	19.000797
1.553395E-6	19.415219
1.554205E-6	19.428166
1.555015E-6	18.991354
1.555825E-6	18.963566
1.55659E-6	18.974684
1.5574E-6	19.11713
1.55821E-6	18.911832
1.55902E-6	19.195671
1.55983E-6	19.17835
1.560595E-6	18.630722
1.561405E-6	18.924002
1.562215E-6	18.957269
1.563025E-6	19.021139
1.563835E-6	19.082382
1.564645E-6	19.154244
1.5655E-6	19.151497
1.56631E-6	19.165893
