Wavelength (nm)	Channel Gain (dB)
1.52887E-6	12.392061
1.529635E-6	12.119018
1.530445E-6	11.796298
1.53121E-6	11.607412
1.53193E-6	11.619859
1.532695E-6	11.502432
1.53346E-6	11.54188
1.534225E-6	11.566766
1.535035E-6	11.66848
1.5358E-6	11.788348
1.53661E-6	11.961184
1.537465E-6	12.06463
1.538275E-6	12.217839
1.539085E-6	11.870818
1.53985E-6	12.265763
1.54066E-6	12.220422
1.541425E-6	12.204508
1.542235E-6	12.158767
1.543045E-6	12.160935
1.54381E-6	12.117381
1.54462E-6	12.103277
1.545385E-6	12.46095
1.546195E-6	12.005966
1.547005E-6	11.983059
1.54777E-6	12.068247
1.54858E-6	11.944519
1.549345E-6	12.072541
1.5502E-6	11.9775
1.55101E-6	11.971805
1.55182E-6	12.006342
1.55263E-6	12.017167
1.55344E-6	11.568616
1.554205E-6	12.043256
1.555015E-6	12.052912
1.555825E-6	12.049066
1.556635E-6	11.884645
1.557445E-6	11.87968
1.55821E-6	12.075766
1.55902E-6	12.06561
1.559785E-6	12.070448
1.560595E-6	12.088822
1.561405E-6	12.120708
1.562215E-6	12.159067
1.563025E-6	12.2369
1.563835E-6	12.278574
1.564645E-6	12.333558
1.565455E-6	12.360215
1.56631E-6	12.368881
