Wavelength (nm)	Channel Gain (dB)
1.52887E-6	26.960735
1.529635E-6	27.054153
1.530445E-6	26.992239
1.53121E-6	26.669799
1.531975E-6	26.764355
1.532695E-6	26.848116
1.53346E-6	26.804766
1.534225E-6	26.662836
1.535035E-6	26.584537
1.5358E-6	26.099146
1.53661E-6	26.451833
1.53742E-6	26.407678
1.538275E-6	26.431315
1.539085E-6	25.975357
1.53985E-6	26.340974
1.54066E-6	26.295923
1.541425E-6	26.241405
1.542235E-6	26.234747
1.543E-6	26.597632
1.54381E-6	26.170374
1.54462E-6	25.836068
1.545385E-6	26.047517
1.546195E-6	25.8664
1.547005E-6	25.967155
1.54777E-6	26.279766
1.54858E-6	25.853718
1.54939E-6	25.85125
1.5502E-6	25.635087
1.55101E-6	25.826984
1.55182E-6	25.437222
1.55263E-6	25.813636
1.553395E-6	26.223647
1.554205E-6	26.236492
1.555015E-6	25.741454
1.555825E-6	25.698449
1.55659E-6	25.677752
1.5574E-6	25.871366
1.558165E-6	25.368102
1.558975E-6	25.59117
1.559785E-6	25.565058
1.560595E-6	25.536775
1.561405E-6	25.524388
1.562215E-6	25.531578
1.563025E-6	25.561583
1.563835E-6	25.564764
1.564645E-6	25.562705
1.565455E-6	25.04073
1.56631E-6	25.532185
