Wavelength (nm)	Noise Figure (dB)
1.52887E-6	15.059811
1.529635E-6	15.398706
1.530445E-6	15.778382
1.53121E-6	15.947157
1.531975E-6	15.971156
1.532695E-6	15.918135
1.53346E-6	15.593644
1.534225E-6	15.949549
1.535035E-6	14.76327
1.5358E-6	14.249483
1.53661E-6	13.85563
1.53742E-6	13.516413
1.53823E-6	13.046179
1.53904E-6	13.311471
1.53985E-6	13.433574
1.54066E-6	13.668051
1.541425E-6	13.851807
1.542235E-6	14.080328
1.543045E-6	14.272728
1.54381E-6	14.374364
1.54462E-6	14.492276
1.545385E-6	14.584678
1.546195E-6	14.645178
1.547005E-6	14.685624
1.54777E-6	14.71492
1.54858E-6	14.709256
1.549345E-6	14.631298
1.5502E-6	14.454063
1.55101E-6	14.819918
1.55182E-6	14.870633
1.55263E-6	14.920334
1.55344E-6	15.582154
1.55425E-6	15.69478
1.55497E-6	14.925123
1.555825E-6	15.123866
1.55659E-6	15.110986
1.557445E-6	15.329538
1.558255E-6	15.2843
1.558975E-6	14.942743
1.559785E-6	14.787517
1.560595E-6	14.528416
1.561405E-6	14.241176
1.562215E-6	13.888409
1.563025E-6	13.449331
1.563835E-6	13.005074
1.564645E-6	12.503259
1.565455E-6	12.026058
1.56631E-6	11.556946
