Wavelength (nm)	Noise Figure (dB)
1.52887E-6	13.208929
1.529635E-6	13.488711
1.530445E-6	13.860509
1.53121E-6	14.062666
1.531975E-6	14.091972
1.53274E-6	13.906817
1.53346E-6	14.240383
1.534225E-6	13.428539
1.535035E-6	13.118296
1.5358E-6	12.665842
1.53661E-6	12.316335
1.53742E-6	12.004739
1.538275E-6	11.8757
1.539085E-6	12.500976
1.53985E-6	11.989484
1.54066E-6	12.231892
1.541425E-6	12.418817
1.542235E-6	12.607338
1.543045E-6	12.845597
1.54381E-6	12.935146
1.54462E-6	13.049765
1.545385E-6	13.144332
1.546195E-6	13.190556
1.547005E-6	13.255333
1.54777E-6	13.263103
1.54858E-6	13.223268
1.549345E-6	13.312423
1.5502E-6	13.356192
1.55101E-6	13.404662
1.55182E-6	13.469182
1.55263E-6	13.519857
1.55344E-6	14.233137
1.554205E-6	13.620571
1.555015E-6	13.770923
1.555825E-6	13.728469
1.556635E-6	13.944482
1.557445E-6	13.744695
1.558165E-6	13.994274
1.558975E-6	13.906262
1.559785E-6	13.458532
1.560595E-6	13.536227
1.561405E-6	12.955785
1.562215E-6	12.600373
1.563025E-6	12.216558
1.563835E-6	11.773497
1.564645E-6	11.358187
1.565455E-6	10.88078
1.566265E-6	11.626047
