Wavelength (nm)	Noise Figure (dB)
1.52887E-6	14.199633
1.529635E-6	14.511889
1.530445E-6	14.810564
1.53121E-6	15.011284
1.531975E-6	14.998629
1.532695E-6	14.80998
1.53346E-6	15.08052
1.53427E-6	13.137803
1.535035E-6	13.70801
1.5358E-6	13.319743
1.53661E-6	12.746787
1.53742E-6	12.403878
1.538275E-6	12.214769
1.53904E-6	12.188467
1.53985E-6	12.306148
1.54066E-6	12.511124
1.541425E-6	12.679426
1.542235E-6	12.87217
1.543045E-6	13.046552
1.54381E-6	13.155469
1.54462E-6	13.254149
1.54543E-6	13.939904
1.546195E-6	13.370817
1.54696E-6	13.105714
1.54777E-6	13.380025
1.54858E-6	13.390257
1.54939E-6	13.421661
1.5502E-6	13.652918
1.55101E-6	13.456302
1.55182E-6	13.498592
1.55263E-6	14.122442
1.55344E-6	14.263824
1.55425E-6	14.39576
1.555015E-6	13.709308
1.555825E-6	13.708534
1.556635E-6	13.905091
1.5574E-6	13.48506
1.55821E-6	13.651673
1.558975E-6	13.519909
1.559785E-6	13.324603
1.560595E-6	13.43823
1.561405E-6	12.78559
1.562215E-6	12.429597
1.563025E-6	12.030669
1.563835E-6	11.521771
1.564645E-6	11.02622
1.565455E-6	10.531921
1.56631E-6	10.127495
