Wavelength (nm)	Channel Gain (dB)
1.52887E-6	11.073509
1.529635E-6	10.849833
1.530445E-6	10.542417
1.53121E-6	10.09907
1.531975E-6	10.199563
1.532695E-6	10.296839
1.53346E-6	10.358494
1.53427E-6	10.427994
1.535035E-6	10.567707
1.5358E-6	10.74188
1.53661E-6	10.928148
1.53742E-6	11.127951
1.53823E-6	11.251223
1.539085E-6	11.30313
1.53985E-6	11.312852
1.54066E-6	11.281203
1.541425E-6	11.273335
1.542235E-6	11.246255
1.543045E-6	11.216452
1.54381E-6	11.213558
1.54462E-6	11.175006
1.545385E-6	11.145279
1.546195E-6	11.134863
1.547005E-6	11.108084
1.54777E-6	11.102669
1.54858E-6	11.100951
1.54939E-6	11.133548
1.5502E-6	10.981394
1.55101E-6	11.168165
1.55182E-6	11.209319
1.552585E-6	11.618499
1.553395E-6	11.667998
1.554205E-6	11.260594
1.55497E-6	11.278526
1.555825E-6	11.269135
1.55659E-6	11.30071
1.557445E-6	11.113455
1.55821E-6	11.589782
1.55902E-6	11.328597
1.559785E-6	11.098799
1.560595E-6	11.118145
1.561405E-6	11.413726
1.562215E-6	11.480905
1.563025E-6	11.577231
1.563835E-6	11.670347
1.564645E-6	11.737648
1.565455E-6	11.768201
1.56631E-6	11.812343
