Wavelength (nm)	Channel Gain (dB)
1.52887E-6	25.400269
1.529635E-6	25.971923
1.530445E-6	25.420458
1.53121E-6	25.3906
1.53193E-6	25.384099
1.532695E-6	25.341882
1.53346E-6	25.379838
1.534225E-6	24.955105
1.535035E-6	25.312521
1.5358E-6	25.275124
1.53661E-6	25.306413
1.53742E-6	25.329586
1.53823E-6	25.626341
1.53904E-6	25.779322
1.53985E-6	25.331884
1.54066E-6	25.287629
1.541425E-6	25.259484
1.542235E-6	25.259439
1.543045E-6	24.828003
1.54381E-6	25.203534
1.54462E-6	25.170407
1.545385E-6	25.546588
1.546195E-6	25.090061
1.547005E-6	25.040038
1.54777E-6	25.36789
1.54858E-6	24.993394
1.549345E-6	25.070928
1.5502E-6	24.975616
1.55101E-6	24.984843
1.55182E-6	24.982089
1.552585E-6	24.962449
1.55344E-6	24.507372
1.55425E-6	24.473055
1.55506E-6	24.946575
1.555825E-6	24.921965
1.556635E-6	24.913708
1.557445E-6	24.713533
1.55821E-6	25.15006
1.558975E-6	24.579839
1.559785E-6	24.837644
1.560595E-6	24.837654
1.561405E-6	24.842751
1.562215E-6	24.852286
1.563025E-6	24.910697
1.563835E-6	24.952097
1.564645E-6	24.978662
1.565455E-6	24.97985
1.56631E-6	25.000657
