Wavelength (nm)	Channel Gain (dB)
1.52887E-6	16.494485
1.529635E-6	16.341596
1.530445E-6	16.106696
1.53121E-6	15.953456
1.531975E-6	15.83306
1.532695E-6	15.854503
1.53346E-6	15.589147
1.53427E-6	15.878706
1.535035E-6	15.920024
1.5358E-6	15.98805
1.53661E-6	16.102424
1.53742E-6	16.219231
1.538275E-6	16.113802
1.539085E-6	16.315574
1.53985E-6	16.324715
1.54066E-6	16.273779
1.54147E-6	15.781423
1.542235E-6	16.222587
1.543045E-6	16.18709
1.54381E-6	16.13394
1.54462E-6	15.842929
1.545385E-6	16.446563
1.546195E-6	16.027821
1.547005E-6	15.987234
1.54777E-6	16.278517
1.54858E-6	15.958803
1.549345E-6	16.03769
1.5502E-6	15.960714
1.55101E-6	15.968084
1.55182E-6	15.969421
1.55263E-6	15.98808
1.553395E-6	16.015391
1.554205E-6	16.008235
1.555015E-6	16.009389
1.555825E-6	15.988253
1.55659E-6	16.118594
1.557445E-6	15.816619
1.55821E-6	15.970212
1.55902E-6	15.946614
1.559785E-6	15.692487
1.560595E-6	15.690099
1.561405E-6	15.988336
1.562215E-6	16.053463
1.563025E-6	16.091965
1.563835E-6	16.162022
1.564645E-6	16.210814
1.565455E-6	16.206695
1.56631E-6	16.226038
