Wavelength (nm)	Noise Figure (dB)
1.529635E-6	9.61578
1.53121E-6	10.112162
1.532695E-6	10.008906
1.53427E-6	9.66837
1.5358E-6	9.089321
1.53742E-6	8.643874
1.53904E-6	8.618582
1.54066E-6	8.936294
1.542235E-6	9.214223
1.54381E-6	9.475705
1.545385E-6	9.084715
1.547005E-6	9.748792
1.54858E-6	9.785392
1.5502E-6	9.882025
1.55182E-6	9.951887
1.55344E-6	10.087408
1.555015E-6	10.149725
1.55659E-6	10.046725
1.55821E-6	10.188368
1.559785E-6	9.979459
1.561405E-6	9.595884
1.563025E-6	9.033404
1.564645E-6	8.39404
1.56631E-6	7.768307
