Wavelength (nm)	Channel Gain (dB)
1.529635E-6	13.163667
1.53121E-6	12.657897
1.532695E-6	12.555371
1.53427E-6	13.061694
1.5358E-6	12.844029
1.53742E-6	13.153746
1.539085E-6	13.301046
1.54066E-6	13.264004
1.542235E-6	13.20099
1.54381E-6	13.161966
1.545385E-6	13.464366
1.547005E-6	12.972891
1.54858E-6	12.962021
1.5502E-6	12.98016
1.55182E-6	13.013021
1.553395E-6	13.017427
1.555015E-6	13.050883
1.556635E-6	13.044104
1.55821E-6	13.070366
1.559785E-6	13.048278
1.561405E-6	13.094103
1.563025E-6	13.202316
1.564645E-6	13.283788
1.56631E-6	13.324841
