Wavelength (nm)	Channel Gain (dB)
1.5358E-6	14.806479
1.53742E-6	15.075175
1.539085E-6	15.234886
1.54066E-6	15.201022
1.542235E-6	15.156764
1.54381E-6	15.063922
1.545385E-6	15.368017
1.54696E-6	15.123672
1.548535E-6	14.866804
1.5502E-6	14.891832
1.55182E-6	14.927585
1.553395E-6	14.938059
1.555015E-6	15.452484
1.556635E-6	14.816245
1.55821E-6	14.992167
1.559785E-6	15.01808
