Wavelength (nm)	Channel Gain (dB)
1.52887E-6	12.753363
1.529635E-6	13.087936
1.530445E-6	12.369954
1.53121E-6	12.233226
1.531975E-6	12.189698
1.53274E-6	12.292991
1.53346E-6	12.316299
1.53427E-6	12.441761
1.535035E-6	12.601281
1.5358E-6	12.779187
1.53661E-6	13.010014
1.53742E-6	13.21572
1.538275E-6	13.353168
1.539085E-6	13.419816
1.53985E-6	13.427588
1.54066E-6	13.40765
1.541425E-6	13.392064
1.542235E-6	13.375783
1.543045E-6	13.349258
1.54381E-6	13.338285
1.54462E-6	13.305067
1.545385E-6	13.690266
1.546195E-6	13.778241
1.547005E-6	13.258677
1.54777E-6	13.594466
1.54858E-6	13.297133
1.54939E-6	13.240025
1.5502E-6	13.348629
1.55101E-6	13.358188
1.55182E-6	13.408738
1.55263E-6	13.436
1.553395E-6	13.447619
1.55425E-6	13.021035
1.55497E-6	13.585239
1.55578E-6	13.617919
1.55659E-6	13.661253
1.557445E-6	13.532274
1.55821E-6	13.538712
1.558975E-6	13.276423
1.55983E-6	13.592851
1.560595E-6	13.362408
1.561405E-6	13.695641
1.562215E-6	13.78702
1.563025E-6	13.845163
1.563835E-6	13.955027
1.564645E-6	14.039905
1.5655E-6	14.104155
1.56631E-6	14.162822
