Wavelength (nm)	Channel Gain (dB)
1.5358E-6	21.980684
1.53742E-6	22.134656
1.539085E-6	22.251314
1.54066E-6	22.181281
1.542235E-6	22.132871
1.54381E-6	22.072034
1.54543E-6	21.987121
1.547005E-6	21.914589
1.54858E-6	22.310972
1.5502E-6	21.698676
1.55182E-6	21.902632
1.553395E-6	21.902588
1.555015E-6	21.909943
1.55659E-6	21.903331
1.55821E-6	22.17704
1.559785E-6	21.897878
