Wavelength (nm)	Channel Gain (dB)
1.52887E-6	13.20911
1.529635E-6	13.002303
1.530445E-6	12.752341
1.53121E-6	12.568942
1.53193E-6	12.637144
1.532695E-6	12.465608
1.53346E-6	12.559633
1.53427E-6	12.637421
1.535035E-6	12.737954
1.5358E-6	12.869625
1.53661E-6	13.054293
1.53742E-6	13.231882
1.538275E-6	13.356535
1.539085E-6	13.40424
1.53985E-6	13.399204
1.54066E-6	13.367816
1.541425E-6	13.349696
1.542235E-6	13.324369
1.543045E-6	13.292803
1.54381E-6	13.273606
1.54462E-6	13.237277
1.545385E-6	13.221227
1.546195E-6	13.178639
1.54696E-6	13.401462
1.54777E-6	13.155695
1.54858E-6	13.157676
1.549345E-6	13.188979
1.5502E-6	13.187136
1.55101E-6	13.212979
1.55182E-6	13.234382
1.55263E-6	13.244345
1.553395E-6	13.256906
1.554205E-6	13.266448
1.555015E-6	13.787912
1.555825E-6	13.301702
1.55659E-6	13.315473
1.5574E-6	13.317494
1.55821E-6	13.325937
1.558975E-6	13.318951
1.559785E-6	13.335251
1.560595E-6	13.358886
1.561405E-6	13.407435
1.562215E-6	13.464579
1.563025E-6	13.549924
1.563835E-6	13.607748
1.564645E-6	13.682429
1.5655E-6	14.246426
1.56631E-6	13.764881
