Wavelength (nm)	Channel Gain (dB)
1.52968E-6	29.374988
1.531165E-6	29.881316
1.532695E-6	29.435336
1.534225E-6	28.695995
1.5358E-6	28.711843
1.53742E-6	28.94049
1.539085E-6	28.385595
1.54066E-6	28.26673
1.542235E-6	28.154398
1.54381E-6	28.058221
1.545385E-6	27.892135
1.547005E-6	27.718968
1.54858E-6	27.610959
1.5502E-6	27.371378
1.551775E-6	27.76106
1.55344E-6	26.972578
1.555015E-6	27.34407
1.55659E-6	27.420687
1.55821E-6	27.184045
1.559785E-6	27.060822
1.561405E-6	26.96446
1.563025E-6	26.910626
1.564645E-6	26.85008
1.56631E-6	26.723321
