Wavelength (nm)	Channel Gain (dB)
1.52887E-6	15.469642
1.529635E-6	15.284695
1.530445E-6	15.033379
1.53121E-6	14.871736
1.531975E-6	14.768974
1.532695E-6	14.708335
1.53346E-6	14.759323
1.53427E-6	14.79755
1.535035E-6	14.828393
1.5358E-6	14.928677
1.53661E-6	15.043689
1.53742E-6	15.180745
1.538275E-6	15.037948
1.539085E-6	15.30937
1.53985E-6	15.276767
1.54066E-6	15.247139
1.541425E-6	15.225953
1.542235E-6	15.17663
1.543045E-6	15.167382
1.54381E-6	15.127583
1.54462E-6	15.102307
1.54543E-6	14.650702
1.546195E-6	15.013589
1.547005E-6	14.97865
1.547815E-6	14.94792
1.54858E-6	14.955022
1.54939E-6	14.851212
1.550155E-6	15.123711
1.55101E-6	14.976757
1.55182E-6	14.673767
1.55263E-6	14.984756
1.553395E-6	14.965438
1.554205E-6	14.996471
1.555015E-6	14.985515
1.555825E-6	14.978372
1.556635E-6	14.99102
1.5574E-6	15.158627
1.55821E-6	14.982931
1.55902E-6	15.246906
1.559785E-6	14.714718
1.56064E-6	15.249535
1.561405E-6	15.012736
1.562215E-6	15.057922
1.563025E-6	15.107404
1.563835E-6	15.171602
1.564645E-6	15.209463
1.565455E-6	14.715922
1.56631E-6	15.225607
