Wavelength (nm)	Channel Gain (dB)
1.52887E-6	21.259017
1.52968E-6	21.257812
1.530445E-6	21.139635
1.53121E-6	21.073869
1.531975E-6	20.927874
1.53274E-6	21.113638
1.53346E-6	20.99209
1.53427E-6	21.469436
1.535035E-6	21.027252
1.5358E-6	21.090551
1.53661E-6	21.143967
1.53742E-6	21.23737
1.53823E-6	21.305562
1.539085E-6	21.31806
1.53985E-6	21.295391
1.54066E-6	21.249143
1.54147E-6	20.741082
1.542235E-6	21.194149
1.543045E-6	20.790939
1.54381E-6	21.152535
1.54462E-6	20.832314
1.545385E-6	21.464735
1.546195E-6	21.028384
1.547005E-6	21.005699
1.54777E-6	21.301726
1.54858E-6	20.926936
1.54939E-6	20.962112
1.5502E-6	20.958963
1.55101E-6	20.719555
1.55182E-6	20.644914
1.552585E-6	20.977049
1.553395E-6	21.390392
1.55425E-6	20.965852
1.555015E-6	20.944126
1.555825E-6	20.948256
1.55659E-6	20.924088
1.557445E-6	20.932325
1.55821E-6	20.883834
1.55902E-6	20.895371
1.559785E-6	20.863648
1.560595E-6	20.609704
1.561405E-6	20.894516
1.562215E-6	20.92998
1.563025E-6	20.992657
1.563835E-6	21.039539
1.564645E-6	21.105868
1.565455E-6	21.120533
1.56631E-6	21.113189
